Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Var_Vision,Var_Speed,Var_Metabolism,Var_Memory,Avg_Fitness,Disaster
1,100,0.03333333333333333,0,0,1.0845721972872289,1.0435294448480665,0.9867225610441972,1.1342540480492118,0.041085337761882015,0.04156893060181309,0.02373911595880739,0.044380812352871855,0.4408339039404856,N/A
2,128,9.401041666666641,28,0,1.079795867206854,1.0355629017017183,0.9825985214525969,1.1304379467110341,0.04372752059843938,0.04213142234562882,0.02353705840089678,0.04333016780030202,0.4404371530868679,N/A
3,181,17.409023941068327,53,0,1.0924255490522679,1.0453222736694485,0.962685059715754,1.1200661181459346,0.04319235846947577,0.0415587096864504,0.023482704598927977,0.04414356804393726,0.45121214641467694,N/A
4,159,19.380712788260166,49,71,1.097185199613289,1.0405699057508748,0.9408937504128534,1.1163315567257728,0.04448411361302489,0.04116665667497512,0.02335246949919458,0.04420276797919572,0.4611341306301703,N/A
5,127,20.32677165354355,36,68,1.1202837128970502,1.0494812340974218,0.9063013401384025,1.0889195999832209,0.046442531508891556,0.04124209167412703,0.020697207046068578,0.044760817844832324,0.47941148676223666,N/A
6,99,20.59191919191946,23,51,1.1346160687967108,1.033857533704138,0.881496199116895,1.081994497722612,0.04647733465044874,0.03875248856467069,0.016951580985827306,0.04510717121545411,0.4916592347541012,N/A
7,78,21.459829059829328,18,39,1.1322443115567824,1.04449690531266,0.8601001915871541,1.069684157943865,0.04875274990429007,0.0414604957569895,0.013635935565798793,0.04773344116407882,0.5032631324532297,N/A
8,56,20.83988095238119,17,39,1.10563318615424,1.0427398127702407,0.8304794928812108,1.0859956557555805,0.05635520468767431,0.04507183210822315,0.0090486810010752,0.04863391126608245,0.5192773062477367,N/A
9,51,20.335294117647283,21,26,1.0496266174076017,1.0755830294091966,0.8191118845455578,1.0984018656737005,0.05866532529427848,0.0409794190162877,0.007075656352785496,0.04018625721643612,0.524732794678626,N/A
10,42,19.943650793651038,12,21,1.0624093352032709,1.055970273476064,0.8169325866439682,1.1435840452548407,0.06260736874190188,0.03999111785366299,0.007155948229631726,0.029382402120284572,0.5323921389621001,N/A
11,34,23.042156862745387,10,18,1.1109937416234918,1.0767628965347615,0.8167863864769336,1.134959159112002,0.06338456513106518,0.04165720200674374,0.006740916199038673,0.022658655452596023,0.5424046976104673,N/A
12,14,25.55952380952413,11,31,1.1744408663168169,1.1179867480842,0.8025710083940846,1.1097127547236794,0.05542487044655967,0.06731203821891371,0.005222860138201925,0.01814419905319884,0.5652069550717604,N/A
