Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Avg_Fitness
1,15,0.03333333333333333,0,0,0.9616134351482128,0.9799471239949794,1.010063046274167,1.1802417045518194,1.0329663274922947
