Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Avg_Fitness
1,15,0.03333333333333333,0,0,1.0798861497724828,1.0998235502159268,1.07240662023846,1.2003401520668266,1.1131141180734239
2,17,17.97058823529427,2,0,1.0494596369559395,1.0931121905462013,1.0437124642282871,1.2215551141462428,1.1019598514691678
