Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Avg_Fitness
1,15,0.03333333333333333,0,0,1.0227976103120688,1.0304588502487948,0.9671557815029939,1.0350749691757752,1.013871802809908
2,16,18.750000000000142,1,0,1.0446288173748888,1.051437665008817,0.9640192169160168,1.0357140763867623,1.0239499439216213
