Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Avg_Fitness,Disaster
1,10,0.03333333333333333,0,0,0.9466710907763142,1.074777342340883,1.017552842768584,1.1470181483058648,0.5,N/A
2,15,8.0222222222222,5,0,0.9359574137291474,1.0485820261181067,1.0327823436011057,1.1160989205362482,0.0,N/A
3,22,14.684848484848636,7,0,0.9687478769013814,1.0693469671249791,1.0024825950399519,1.0983756451399371,1.0,N/A
4,21,12.438095238095332,9,10,1.0370773738934533,1.0352502145298856,0.9394411324294418,0.9887080649806729,1.0,N/A
5,24,14.436111111111233,9,6,1.1270679505293701,1.0024928833163105,0.8778521992258637,0.9524837167558934,1.0,N/A
6,38,14.273684210526469,21,7,1.19200753336236,0.948144203914698,0.8370233979248421,0.9173173129282857,1.0,N/A
7,60,11.915000000000086,33,11,1.2302814286300419,0.9418291309198946,0.7982754336819384,0.9348437656340068,1.0,N/A
8,110,12.579393939394043,59,9,1.2373558758631906,0.9623326873062935,0.7736902578228186,0.946520538024146,1.0,N/A
9,234,11.578490028490119,145,21,1.2483639396000736,0.9877640889265165,0.7338411948531378,0.9444025266899828,1.0,N/A
10,520,10.914551282051356,322,36,1.2571050699177135,0.9904411039387497,0.7253758110658961,0.9606920479222401,1.0,N/A
11,1230,10.72252032520332,778,68,1.2582997844397967,0.9943718564294837,0.7241594269023454,0.9717875203257447,1.0,N/A
12,2999,10.42926531065917,1937,168,1.2574646335766457,0.9938578985136071,0.7269638059186142,0.972898364116639,0.9879317185860633,N/A
13,909,7.766409974330747,421,2511,1.244733141713375,0.9989135544076523,0.7297508773511804,0.9683088915551967,0.9646659144855105,Puppy Stampede
14,2523,10.352503633240921,1614,0,1.2421252887020715,0.9966920836285471,0.7297043833511075,0.9651898828862147,0.9573496192061725,N/A
15,1024,9.033365885416643,719,2218,1.2464202743956583,0.9945840827806901,0.7333112715233401,0.9674491662107041,0.9466402932066829,Fire Nation
16,3274,10.461973121563906,2250,0,1.2448246945170163,0.9960085032185179,0.7308349311085925,0.9652405246891697,0.9546162048084049,N/A
17,2030,8.092594417077157,1017,2261,1.2437201849868351,0.9971165032440761,0.7276981477421404,0.9642224584716534,0.9666919811632384,Banana Peel Pandemic
18,5626,10.36595568195291,3596,0,1.2418230740471856,1.0010430764913,0.7284077202946543,0.9641252924055242,0.96556288517548,N/A
19,2145,7.6962548562548365,968,4449,1.2448806715000635,1.00582225084462,0.729761007762037,0.972047278808379,0.9748218267365836,Puppy Stampede
20,5836,10.3972469728125,3691,0,1.2431226851480117,1.0047310751310967,0.7277485769795714,0.9682366993457924,0.9769320397566618,N/A
21,2964,8.23210751237065,1346,4218,1.2441107002559246,1.0078605205228366,0.728971986705617,0.9684226736567207,0.9758887780636439,Global Warming
22,8318,10.641885068526161,5354,0,1.242620645137328,1.0088174609288774,0.7276967843821994,0.9666582385960371,0.9790492901386514,N/A
23,3776,8.365086511299415,1700,6242,1.2367721037932862,1.014187468975656,0.7298048020325525,0.96434370995042,0.9676041897904812,Clown Invasion
24,10621,10.72353827323235,6845,0,1.236719415329939,1.013504209481259,0.7288761013377674,0.9656886558924161,0.9720503757819821,N/A
25,3874,8.712398898640487,1798,8545,1.2315490837834653,1.0096092939582921,0.7310399585294658,0.9597730443184864,0.948918365984019,Alien Invasion
26,11244,10.739188307838328,7370,0,1.2308358344871453,1.0119912963958895,0.7294133115570848,0.9631067591483129,0.9603786332159578,N/A
27,4035,7.996480793060699,1838,9047,1.2314422595372359,1.0069877966858083,0.7276846004095079,0.9710440957119092,0.9709314185006735,Fungus Takeover
28,11357,10.407390449355828,7322,0,1.229628241705308,1.0061899164067107,0.7265073239587113,0.9705386255365251,0.9729005621350623,N/A
29,4389,7.809744057112458,2005,8973,1.2286135623957084,1.006689342331713,0.7273260906133969,0.968169394972285,0.9667411143988183,Typhoon
30,12166,10.340224121869761,7777,0,1.2280560571504247,1.0059606124371527,0.7267857680913525,0.971789158711765,0.9712122068647994,N/A
