Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Var_Vision,Var_Speed,Var_Metabolism,Var_Memory,Avg_Fitness,Disaster
1,85,0.03333333333333333,0,0,1.0678506256743983,1.0962931722436409,1.0381550219797544,1.104887848973315,0.036790571042015024,0.03912104813084388,0.03397827636362103,0.05048374469803221,0.4198514451348295,N/A
2,107,9.559190031152623,22,0,1.0816950414516129,1.10845925180114,1.0460452076591238,1.0972623325188602,0.03696452400963302,0.04068080997197758,0.033860063055652846,0.04879973851475237,0.4190279861330669,N/A
3,140,18.166428571428778,33,0,1.0924534898099634,1.1058291256106814,1.0172651521455083,1.0867803093829085,0.03607789439083724,0.03835900674776461,0.035278714994737136,0.04671942596003685,0.4305744564728341,N/A
4,111,20.448948948949173,31,60,1.0978902324072666,1.120234604668591,0.9730382856387605,1.091314513073304,0.037462448767456066,0.03712122544485933,0.03580348399379209,0.04122461872411539,0.45348532173142575,N/A
5,78,19.92606837606863,19,52,1.1345931405423575,1.11582980670649,0.9107854849382937,1.0831251931538748,0.0323004456317348,0.037517597011042514,0.024236713797706668,0.039218653091939205,0.4880107256179461,N/A
6,62,18.86451612903248,20,36,1.1190325822322305,1.0936264414323065,0.8755631096260955,1.0847328124702833,0.029854304122714958,0.038520063513021174,0.017185892938969712,0.03683665851947241,0.5021365564450598,N/A
7,55,19.15575757575781,16,23,1.105190416134331,1.0722454183871528,0.8551132372586938,1.0753617739400405,0.030928858108363495,0.038289230853868685,0.012838399697944577,0.03470605956775145,0.5071917132112673,N/A
8,47,21.007092198581788,14,22,1.1291630430034632,1.031999984782517,0.8441465066872632,1.1052234565843242,0.028553056921288126,0.04047617080337397,0.011355259617632538,0.034651631064475275,0.5159272643621683,N/A
9,37,22.176576576576863,10,20,1.1138672511096126,1.0068381866888532,0.81619066891387,1.1043316674200312,0.026901211123609343,0.04338054271675352,0.007251796818885679,0.033874936708061805,0.5268437434290778,N/A
10,30,21.333333333333616,8,15,1.0996901349110557,1.061944569762507,0.7998053275240131,1.1298131625390075,0.029388556758808512,0.05017438935477117,0.0050359085222606475,0.02755808805910724,0.5487081675073819,N/A
11,19,26.015789473684535,6,17,1.053763073203295,1.0997929601456942,0.805098422776638,1.1201570986164107,0.03539662366826773,0.07178850376120727,0.005881464557395221,0.02644960752272215,0.5421636310709207,N/A
