Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Avg_Fitness,Disaster
36,2875,8.210504347826067,1297,5849,1.1641251073913204,0.8667535156786162,0.7420031665761982,1.3709776507800322,1.0359648601065417,Spaghetti Tornado
37,7978,10.692412467619361,5103,0,1.1604713876912651,0.869673325134552,0.7375206050415053,1.3676124835796704,1.0338194503617482,N/A
38,3328,8.842017227564082,1500,6150,1.15422547048853,0.8732732247032152,0.7375799175700278,1.3576326700236387,1.030677820696353,Famine
39,9597,10.882779340766287,6269,0,1.1553068422266228,0.869445601102913,0.7332198744699129,1.3573534751101761,1.0288314482274064,N/A
40,6828,8.179520601445013,3513,6282,1.153473547836051,0.8676589596775584,0.7299512602118992,1.3553222506110123,1.0266015045841301,Disease
41,19216,10.393668470718916,12388,0,1.1527393805955015,0.8700386331517219,0.7285396054770821,1.3541396917041926,1.0263643277321246,N/A
42,9711,8.120155837023287,4422,13927,1.148255090552352,0.8738681007841899,0.7297222974983588,1.3552886616904367,1.0267835376313343,Earthquake
43,27779,10.406761702485161,18068,0,1.1482934792073454,0.8745902816153357,0.7286752914440527,1.3521123959408543,1.0259178620518972,N/A
44,8143,7.528060911212065,3721,23357,1.1391298056680648,0.8750898070647048,0.7309288950157125,1.3564281047613946,1.025394153127469,Cat Judgement Day
45,22282,10.261164467582272,14139,0,1.136457802272148,0.875805648700137,0.7300398227495382,1.3535745056334079,1.023969444838808,N/A
46,13472,8.280195961995231,6354,15164,1.1339542672188612,0.8778754130573143,0.731231229448613,1.350825505286415,1.0234716037528009,Volcanic Eruption
47,38056,10.647670976105461,24585,1,1.1348395143933934,0.8804741180569424,0.7297372074548422,1.3486343154354272,1.0234212888351513,N/A
48,19078,8.458304504315596,8729,27707,1.132915755998289,0.8836532465967859,0.731731300738636,1.3473106118505291,1.02390272879606,Pigeon Coup
49,54978,10.685069785490024,35900,0,1.13196807807628,0.8846594430234508,0.729890875145901,1.3458190206368092,1.0230843542206103,N/A
50,21432,8.115607502799532,9827,43373,1.130226616140662,0.8914015026279382,0.7311576281547605,1.3424538766618461,1.0238099058963017,Spaghetti Tornado
