Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Var_Vision,Var_Speed,Var_Metabolism,Var_Memory,Avg_Fitness,Disaster
1,80,0.03333333333333333,0,0,1.0487711040457612,1.0516529984574212,0.9879635512678367,1.0679546747202286,0.04183185914598886,0.04956317606204953,0.03556472976479782,0.04745317430297411,0.4275972560806161,N/A
2,100,9.626666666666642,20,0,1.0551830104442492,1.0692012808529403,0.9892158694475353,1.0763764756196708,0.04189228402718355,0.04818254900836545,0.03693275038268104,0.053596321824271494,0.4314205983107874,N/A
3,142,17.45305164319268,42,0,1.0432411752715969,1.0723026677501615,0.9713663245617425,1.0728405059490107,0.045243664357161595,0.04829620129323867,0.03419497125608993,0.05080666410676843,0.4376494247810224,N/A
4,124,19.824193548387303,37,55,1.0189949902555988,1.090605224686311,0.9437252944012889,1.066390775766349,0.049613017807113156,0.048189178637253104,0.030674848133067683,0.054410963271832063,0.4487168754933285,N/A
5,102,20.031045751634238,28,50,0.983563725189976,1.1076247921339841,0.9082450810246773,1.108901360244348,0.04823867912707838,0.04682206250386913,0.023190163732275608,0.05900230596370738,0.4697836071526692,N/A
6,83,20.902008032128787,24,43,0.949436159475988,1.0924098815002081,0.8867524631493742,1.1184848057044716,0.03425893158711025,0.05045279798931573,0.023074984382364723,0.06644420270860328,0.4751917403505511,N/A
7,62,20.930645161290574,17,38,0.9603280775447116,1.0427070671697136,0.8926019696805222,1.1879319050580346,0.02962358689532836,0.05296215448830694,0.029202927940702065,0.05628757045551748,0.4766539709242128,N/A
8,46,23.323913043478544,7,23,0.9772150233464372,1.0398821997471177,0.8667909628810222,1.1899996525438714,0.033354344470144466,0.050952480129610615,0.03370516325624765,0.0572290058497107,0.4933287667540577,N/A
9,24,24.647222222222553,9,31,0.9069795707120035,0.9425700771835306,0.8148406572207613,1.2629469240394862,0.03111425600753293,0.04731593413496212,0.017274477071720685,0.027328961069231186,0.5093014680196981,N/A
10,15,27.406666666666855,3,12,0.8030433097130172,0.9722832044784189,0.7757027180118337,1.2534732805363968,0.012269010047215092,0.0480683762405941,0.0026042084324267275,0.023876257636082084,0.520611779813587,N/A
11,6,23.977777777778126,1,10,0.7460507289137356,1.0418793020673636,0.7728911930265565,1.1709158101914763,0.0010986860455006419,0.026835597453696552,4.913236701077496e-05,0.010886943060604441,0.5104376688239151,N/A
