Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Avg_Fitness,Disaster
1,10,0.03333333333333333,0,0,1.1339471842028028,1.1363156582665366,1.0075693226970912,1.0732844757187494,0.44245720770695723,N/A
2,12,11.527777777777745,2,0,1.1460096957387156,1.1125436262205073,0.9993181617353245,1.090654025928205,0.4468656698311845,N/A
3,14,20.19523809523841,2,0,1.1460543915145924,1.0955636033304865,0.9934244753340628,1.114156459923967,0.4503981984324927,N/A
4,15,23.62888888888912,4,3,1.1582155612836706,1.0547442478627211,0.9406124266154089,1.1568153822355207,0.4776710854944187,N/A
5,10,13.023333333333431,4,9,1.2411528316259126,0.9896959615222419,0.921157398566953,1.193035634360093,0.49559165933853705,N/A
6,14,14.526190476190648,6,2,1.2487554898274504,0.9908352485131331,0.8526196187563814,1.1442149397227417,0.529162220154539,N/A
7,23,12.692753623188517,13,4,1.2461100815449346,0.9938670431937023,0.7965397519448488,1.1133401921259978,0.5613140769061183,N/A
8,39,11.172649572649645,22,6,1.2544102179594727,1.0069855008201531,0.7891699222967161,1.10915404741685,0.5694675161782119,N/A
9,79,11.542194092827092,45,5,1.2568785671117841,1.0122152741169899,0.7995633580289955,1.101999644942027,0.5621557403498976,N/A
10,153,10.921132897603563,88,14,1.2557069963854095,1.0124423953619002,0.7997119773019103,1.094787638642915,0.5606913698664681,N/A
11,312,10.940064102564177,182,23,1.2510367082128744,1.0064401143030939,0.7996199598928891,1.0933149683371723,0.558730723580568,N/A
12,126,9.515343915343893,215,401,1.2519588238061135,1.0083312278735184,0.791142959439954,1.1022816137668103,0.5667027474321099,Spaghetti Tornado
13,407,10.686977886977951,281,0,1.2560853387752067,1.010331467850494,0.7887145039416408,1.1039379600766397,0.569763372315977,N/A
14,869,10.858112773302706,537,75,1.2579030867627934,1.010913510398323,0.7869570381335578,1.101647400869115,0.5710542989782568,N/A
15,2049,11.122677728973557,1284,104,1.2583768551430057,1.012114893854344,0.7851132984233643,1.1012353977214089,0.5726098646721414,N/A
16,4742,10.675390130746583,3024,331,1.2580129834386096,1.012616427111423,0.7828413471491077,1.1001011437177255,0.5741019456953024,N/A
17,1946,8.375710859883501,873,3669,1.2532651786201905,1.0157160906420686,0.7878140846165523,1.0943909822747435,0.5692328206553174,Puppy Stampede
18,5209,11.111147373136317,3263,0,1.2527254228539997,1.0137861524520775,0.7814776278794179,1.0963428281189995,0.5737599786958056,N/A
