Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Var_Vision,Var_Speed,Var_Metabolism,Var_Memory,Avg_Fitness,Disaster
1,100,0.03333333333333333,0,0,1.0300088212378213,1.0292772218132666,0.9810230052910327,1.0936435394332602,0.04728593226986761,0.034794765712722185,0.03304583405926824,0.05618999675643004,0.42852268369914415,N/A
2,126,9.550264550264524,26,0,1.026713435887731,1.0280933259859266,0.9801787559304376,1.1158470980076503,0.050938499581737774,0.03652301027276379,0.03460063394936471,0.054442612951291984,0.431302806173221,N/A
3,178,17.47303370786536,52,0,1.0326689152821797,1.0356364875094275,0.9508874865396418,1.1157985984287107,0.0479745717336121,0.03608349605451557,0.0328979970669776,0.05565439813328913,0.44647469461152695,N/A
4,151,19.74017660044171,44,71,1.031525482370319,1.043025011325712,0.9111770401907113,1.130194719346106,0.04862595029602942,0.03418805261161322,0.02922292067533687,0.05349557987893299,0.4689531703405486,N/A
5,130,21.36923076923106,30,51,1.0252781424200783,1.0513806622035335,0.8542253100100988,1.1228743842431277,0.04668450674936645,0.03552625549270211,0.016577148881904535,0.056734790487037425,0.49940504007916664,N/A
6,98,20.035714285714505,36,68,1.039930916407755,1.0727171015486687,0.8188134298580644,1.0944462336818843,0.04433682307926273,0.02908825364275045,0.010398104343589893,0.05694158991254033,0.5222344325241849,N/A
7,91,18.039926739926944,36,43,1.0535917375019987,1.0889687243481714,0.8064067944554133,1.0484215142653868,0.04054209542133378,0.030145648440128767,0.010403653276391518,0.04954326610162712,0.5276050083003095,N/A
8,96,18.119791666666863,35,30,1.0522658635996711,1.0819275097384151,0.7960822696634914,1.0384594827014262,0.03942203094520608,0.032582044104749776,0.010008107651800584,0.04853845439395694,0.5313777192702476,N/A
9,98,17.57380952380973,36,34,1.0516730392618738,1.0566027882798321,0.7858012628207633,1.019227885654907,0.04154059861500178,0.03205528978981176,0.008335898339439153,0.041670606005333115,0.530669158759035,N/A
10,106,16.803773584905848,50,42,1.0216825252131014,1.0207245170322976,0.7671982313649359,0.9853805427462822,0.045645717936029596,0.028815132560797665,0.006324049172129894,0.04547157229619921,0.5262069108449136,N/A
11,119,16.88627450980409,46,33,1.0081932782522856,1.024950936950745,0.7580042670561541,0.9858069478819289,0.04830146609428432,0.029521791719700496,0.00566485846345643,0.047617358478287894,0.5310350340215716,N/A
12,135,15.739753086419919,57,41,1.0010285484833297,1.0161855070745471,0.7462518675385392,0.9495146244604444,0.04601264928658211,0.03059753629206256,0.004034063354022261,0.04423954591427949,0.5300674493548445,N/A
13,162,16.160493827160664,64,37,1.015387012865484,1.010261819235335,0.7444461289322201,0.9377370990976196,0.043573234079157655,0.034271629891774194,0.0039034177371557407,0.04130187828136879,0.5307544882079255,N/A
14,192,15.813715277777943,78,48,1.0262732132692758,1.0067327649089555,0.7404038123009355,0.9215243055226711,0.04105091603026959,0.034386978204646965,0.003605094666957668,0.04097245296688567,0.5320574592071459,N/A
15,237,15.804500703235044,101,56,1.0302361718089592,1.0079670351988734,0.7415131806078582,0.9360877596772015,0.04037107315501825,0.03653003100253791,0.004583268634204164,0.04409668683313952,0.5348146725675819,N/A
16,285,15.241754385965065,121,73,1.0325737627305402,1.0194574036863104,0.7442013526665204,0.9377663214498612,0.04063198019390759,0.03800805201220439,0.006320551700143114,0.04882902194261198,0.5356610326231521,N/A
17,371,15.398652291105275,165,79,1.0310910568922909,1.0198758884348589,0.7427872053153212,0.9306068949010425,0.040389133849940195,0.04172340378243473,0.006250102844215603,0.049477156386354276,0.5352046667636541,N/A
18,473,14.851585623678792,213,111,1.0328298857080576,1.0156858161849704,0.7405152588856201,0.9185853034939073,0.04304152369764764,0.0442175112088534,0.005679059752549647,0.04873574404489114,0.5342408041399065,N/A
19,632,14.523945147679463,296,137,1.0368876971298935,1.0069691170809525,0.7388112899236726,0.9133162033978202,0.04483984430592581,0.04600027824873195,0.005081987577909724,0.05046646982346821,0.5336812540072176,N/A
20,841,14.437059056678695,382,173,1.0411587351391822,1.0075918091961027,0.7388791598473451,0.9135827154386216,0.04549893385500021,0.04771138252027811,0.0050037328414379275,0.05149849416328455,0.5345634163662945,N/A
21,153,10.427668845315878,288,976,1.0362487148030908,0.99714788467739,0.7229972508949344,0.9106772343638103,0.047970648987084544,0.0534491049092867,0.002322011623935082,0.04771675648584532,0.5429386866409395,Volcanic Winters
22,345,13.54425120772959,192,0,1.0400626074183446,0.9976600498926403,0.7277301286926896,0.9176854243675311,0.05051650826985338,0.05433506511643907,0.003439761280774905,0.04914956673823243,0.5414842609283702,N/A
23,439,14.106529992407093,200,106,1.0370486388880125,0.9891363378711645,0.7289586668363339,0.9244290517849485,0.05355474514368494,0.05246973555569955,0.004380873971772129,0.05074107324334505,0.5396948026056093,N/A
24,620,14.897473118279724,274,93,1.0322017804416548,0.9852129408280663,0.7313358105572045,0.924685966282424,0.053768233330758024,0.052101523602439546,0.00457334157250953,0.051549305049499825,0.536388463426591,N/A
25,808,14.21093234323445,383,195,1.0340694839926388,0.9848185496685804,0.7352793588447303,0.9299862134313474,0.05211553880829171,0.05363161738570393,0.005163816109881193,0.05279573680204197,0.5347399300905772,N/A
26,1084,14.823739237392516,493,217,1.0355029527186395,0.9923994800516368,0.7348639204283584,0.9326301239465751,0.05145235124893958,0.05562103726118728,0.0048211715992316105,0.0522289895866288,0.5371575107386107,N/A
27,1451,14.872938203537934,657,290,1.0404020336859574,0.9985832314812061,0.7366088276087843,0.9386285421888289,0.052137823854047714,0.05674434376346752,0.005088922753452284,0.05320700614697742,0.53897694330238,N/A
