Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Var_Vision,Var_Speed,Var_Metabolism,Var_Memory,Avg_Fitness,Disaster
1,100,0.03333333333333333,0,0,1.04519181043198,1.0159370887473302,0.9940234107447126,1.0910335405221818,0.031398030636386715,0.03715751848596276,0.03049398364227355,0.06388789242062824,0.42281531878475204,N/A
2,130,9.25641025641023,30,0,1.040313282365737,1.0101237890469628,0.9963598845097437,1.0989798801247175,0.03217098969108428,0.0371329685837565,0.032325467738774,0.06551649900440633,0.4214564102122704,N/A
3,181,17.320257826887847,51,0,1.0433952021141386,1.0168810033658129,0.9719316414314358,1.0905532317876707,0.034170675254512894,0.038003203915019226,0.031153374136219367,0.06535082146644992,0.43224294150662174,N/A
4,153,18.64793028322459,49,77,1.0437235829766267,1.0086506537619802,0.9401572178440395,1.073816750723401,0.03583458398004519,0.03840232301528771,0.027954929715556243,0.06945246701003925,0.44335719290736825,N/A
5,133,19.292731829574173,38,58,1.0508363083681111,1.013746329453082,0.8996682589007486,1.0728889169245204,0.04027806302709493,0.04329733140613301,0.019400434645174956,0.07040396741246248,0.4649819936338465,N/A
6,111,18.371771771771986,35,57,1.0677473290628663,1.0138212214704476,0.8820276497423296,1.084050184874299,0.041589710131935714,0.0372024397633041,0.015996509835903613,0.0728968985759602,0.4785365834933327,N/A
7,95,19.508771929824775,31,47,1.0700692370806415,1.0225938517850677,0.8820316672066667,1.1160552996335116,0.039678397588676945,0.039460027132775057,0.0164387747148267,0.07024989621040037,0.48504961258530327,N/A
8,85,19.529411764706122,28,38,1.0646432025171577,1.0583882259568007,0.8439921075585767,1.1316099633313543,0.04506944521601822,0.03907227217507666,0.010989825423760934,0.07599216504800499,0.5141661654032987,N/A
9,78,20.262393162393398,23,30,1.0695992786710444,1.0558092413209974,0.8367170452606691,1.1259797457185177,0.04249437776451294,0.03785341221224911,0.010438465208338861,0.08293616351635337,0.5181183267194194,N/A
10,69,19.797101449275598,22,31,1.0436374286652288,1.060480779473238,0.8169507715549974,1.1724701573261576,0.044593339207691436,0.038255185183539625,0.007838577672740805,0.07789120306775521,0.5347671658318591,N/A
11,63,19.52222222222245,19,25,1.033022395473748,1.0614731943202633,0.812459078808643,1.2039378173117565,0.04685488585107842,0.04139115166807858,0.006029884114014694,0.07447329098424832,0.5413086423901221,N/A
12,56,19.36011904761926,18,25,1.07905021074404,1.0667005711810797,0.7971209097785883,1.2152024356070783,0.045246556847298246,0.04767162112435162,0.0048608176627718885,0.0709731149195056,0.5621820857709446,N/A
13,54,18.290123456790322,21,23,1.0752878217998945,1.0394407639846261,0.78714707014837,1.2367340039287607,0.053160912102714605,0.04774955152101587,0.005380992521073457,0.057165870324896804,0.5676978236661774,N/A
14,49,20.15170068027234,17,22,1.0815619958149871,1.005597487988054,0.7859226934172513,1.2482652016610845,0.055712768911551545,0.04085503617618133,0.005838656960779017,0.05540683073977888,0.56586136921626,N/A
15,42,20.808730158730395,16,23,1.0416702870583527,0.963778654923402,0.786437840010437,1.210817012345238,0.05821601373444942,0.03906326180523285,0.005798248544861515,0.06004413496661908,0.5452884369999811,N/A
16,34,20.214705882353165,15,23,1.0786158812537843,0.9666197038285119,0.7740798792425564,1.238155793058175,0.047426728554878006,0.031104582606275282,0.005733777973418161,0.054514697897133674,0.5655559959958821,N/A
17,33,20.464646464646705,10,11,1.0539623042803277,0.9587162205770698,0.7656209321801678,1.1577743183418239,0.04945843743024102,0.03959973662320837,0.006400474996613573,0.051440156914153615,0.5521362177966407,N/A
18,30,20.472222222222424,9,12,1.1163324279096971,0.9945502135982079,0.7532581649715936,1.1549716894621744,0.04530756794446233,0.03980158183591089,0.005178578681205128,0.057841304311783276,0.5780849971214919,N/A
19,29,21.217241379310586,7,8,1.1300680715719538,1.0027722658987146,0.7418623228072142,1.2252189817715364,0.04665831962209054,0.03936651822624636,0.0037869611628283204,0.04448784987627225,0.6035368407326176,N/A
20,23,19.524637681159646,9,15,1.1515711264148778,1.0023353811562878,0.72269234231318,1.2389396745190155,0.04178274325918856,0.04212547345123221,0.0016675966772408603,0.04146651442602701,0.6259641405599923,N/A
21,19,21.059649122807254,5,9,1.2041886236666457,0.946504961441064,0.7105113975897633,1.2122765382735414,0.02575728278611528,0.03934740299012327,0.0010027268971104467,0.04177673605547755,0.6310891253425457,N/A
22,12,26.522222222222535,4,11,1.2052121981705357,0.8958158936457985,0.6999999999999998,1.165878972471901,0.01883325370216099,0.030586718939181717,1.232595164407831e-32,0.040875133937019074,0.6222680122453783,N/A
