Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Var_Vision,Var_Speed,Var_Metabolism,Var_Memory,Avg_Fitness,Disaster
1,90,0.03333333333333333,0,0,1.0682839528222092,1.0460204347183661,0.9648247525533667,1.110766814422871,0.044495245089793016,0.03618522518543815,0.02745938693363486,0.05343608696681688,0.44568663112873574,N/A
2,113,9.584070796460152,23,0,1.063821375337111,1.0398705540179893,0.9622069120322333,1.0909670828483506,0.043881712913489655,0.03791834526563662,0.025727432679432713,0.0553018974720917,0.4426849668548119,N/A
3,180,16.226296296296464,67,0,1.061298196585921,1.0436201786265948,0.9380046611362532,1.1014385015856287,0.044245391987329706,0.038330646573568404,0.025760763718330755,0.05037317092979429,0.45576985696625716,N/A
4,167,18.54411177644729,50,63,1.0717858303293646,1.037004356259857,0.9278081678947541,1.0956097788654342,0.041719547009377925,0.04019102566851555,0.026521141520294732,0.0495965527542274,0.4604974859153783,N/A
5,158,20.098945147679576,43,52,1.0537462927948162,1.0548860615143216,0.8733934082418775,1.0890384660810013,0.040318201715634404,0.04256609315245291,0.019424461599312267,0.04763445944672996,0.48816043876905113,N/A
6,137,20.730170316301937,35,56,1.0688594876801076,1.0583282587692258,0.8494134226103034,1.0988704185055223,0.03874809742710925,0.04319401000524903,0.01942087681548202,0.04806453677625422,0.5063978001887415,N/A
7,112,20.424404761905002,38,63,1.0869681838207403,1.0700508620732725,0.810612022422433,1.0835172211712305,0.039934360386908264,0.04367378345906865,0.0126571744441716,0.04906041283542796,0.5330188676256777,N/A
8,105,19.26507936507957,35,42,1.1083148616038057,1.077082044986542,0.7953800219708824,1.0573865240949807,0.03751113404802648,0.04271167919214325,0.010160743598151318,0.04786245929026726,0.5436031986571641,N/A
9,104,19.020512820513026,33,34,1.1128858218116318,1.0869031426307494,0.7768315688581171,1.0697818997169475,0.03519666090023823,0.043661167836224715,0.005947373659621716,0.054034963041143705,0.5611805690758846,N/A
10,115,19.458550724637885,41,30,1.1284658928324027,1.1089217195842445,0.7713894575148117,1.0592594367246215,0.031882100402287526,0.04354093349868982,0.00354166044014863,0.054747539849648294,0.5698197396962255,N/A
11,114,18.444444444444617,40,41,1.1404561439553442,1.0778314812299403,0.7597202689818587,1.0377202873998417,0.031593933429585656,0.042199320707661615,0.0024470951849330244,0.056603607757114205,0.5714397865499757,N/A
12,125,17.969866666666853,46,35,1.152271432626647,1.0526180073754796,0.7624960341192388,1.040417528850809,0.0303539087775883,0.04168443087014034,0.0025883706459183683,0.05731989072109589,0.5674883231974835,N/A
13,145,16.85678160919558,59,39,1.1673984251467244,1.0357739883517678,0.7570732840147957,1.0269358656081218,0.032094036626881005,0.04082640194469528,0.0021958120386626977,0.055254064126577754,0.5688763729674351,N/A
14,170,16.803137254902122,71,46,1.1849419494647042,1.0354559560975454,0.7618280269681621,1.0141148274575478,0.03201975487870413,0.03957404044505947,0.0035273977083566765,0.055324532447855145,0.5660967424878726,N/A
15,217,16.558525345622282,93,46,1.1936994003659864,1.0299075568612155,0.7612978307388493,1.0007680042980207,0.030382394440962298,0.04140215224635745,0.0042861759900107545,0.05589378528862905,0.5647154690030532,N/A
16,268,15.286815920398157,117,66,1.1982194442715788,1.0416274988692245,0.7665924914889459,0.9921915556124193,0.030162427809879468,0.04185542250694237,0.00603203809229119,0.05537060024313383,0.5621480399102549,N/A
17,48,10.282638888888863,74,294,1.181361006931177,1.0791027850149963,0.7620898864789164,1.0771906427062754,0.024570996764415706,0.041099360960923585,0.006675797615558463,0.06863817908580376,0.5839476408001183,Spaghetti Tornado
18,99,13.969360269360399,51,0,1.1662272010851007,1.0867873163627213,0.7621215406994232,1.077220675695664,0.025196758075459014,0.038402134089551385,0.007074090117840918,0.0686040154238333,0.582625388961315,N/A
19,114,16.007602339181428,43,28,1.1642280120066475,1.0924659376707468,0.7610481150635898,1.0806906583143319,0.02702919084347972,0.03572132763149307,0.007453202756129311,0.07471013471846445,0.5846997129238221,N/A
20,148,16.82274774774793,59,25,1.157347672911741,1.0988114803835056,0.7589288955364579,1.083092026542358,0.02905257237778191,0.03291954387869507,0.007398896043475086,0.06997725946590987,0.5866603488990828,N/A
21,172,15.754069767442015,71,47,1.1504736360907932,1.10169638255596,0.7554498932792385,1.096820781251836,0.03170828233849472,0.030637542095899865,0.007874679733367132,0.06760884987530952,0.5910810374396235,N/A
22,214,16.26214953271045,87,45,1.1394846094510744,1.1062774811733906,0.752651987603921,1.0990036749066185,0.03374726111331168,0.031017838761521734,0.007249155155196986,0.06664618620052483,0.5925298492298229,N/A
23,270,15.695308641975467,121,65,1.1431825184319544,1.1093654420849182,0.7482219482973618,1.1128155073862331,0.0327404139742471,0.03304512602861373,0.006794887192140299,0.0676921091060898,0.5997085892425826,N/A
24,50,9.964666666666641,51,271,1.146861147168932,1.053227428765977,0.7548072262448682,1.0865315300686553,0.03249687905585302,0.033303366278638655,0.007747750795527266,0.07438547971158567,0.5805667975834219,Meteor Strike
25,96,14.518055555555689,46,0,1.1340621877942352,1.052342346818503,0.749355341610118,1.090587383796121,0.03197111742100985,0.03363848850058753,0.006731808441328061,0.0740355073664574,0.5830775221392621,N/A
26,120,15.899722222222369,51,27,1.1358087475432657,1.054361060662815,0.7489745822613786,1.0688632122614363,0.0323717515818406,0.037856679805328475,0.0057520678209225795,0.07321831880457035,0.5801768796350018,N/A
27,159,15.966666666666825,69,30,1.1384828398663598,1.0571366541157206,0.7394752647859846,1.063165737321765,0.03545022474582341,0.038732611317207476,0.003517897524287447,0.07470617018690554,0.5875851677512588,N/A
28,198,15.59528619528634,84,45,1.132395200444205,1.0519382625337608,0.7342367265715759,1.0483227807148099,0.04166118399081945,0.04029917987386985,0.0019930785745301805,0.0735279490660412,0.5870325153918226,N/A
29,275,15.399878787878945,159,82,1.1242584075718567,1.0371022449710472,0.7370422863081938,1.0262522801426877,0.04559714272833024,0.040666961605693656,0.0032414393948184995,0.07020721598055124,0.5766494888920015,N/A
30,53,10.223270440251545,69,291,1.0829626956480112,0.9880031346566985,0.744446891490097,1.0578634777534615,0.04098588097187133,0.03672738092078681,0.006070586763199284,0.059333776803236045,0.5603854967268304,Drought
