Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Var_Vision,Var_Speed,Var_Metabolism,Var_Memory,Avg_Fitness,Disaster
1,80,0.03333333333333333,0,0,1.033917017671726,1.0852201495359446,0.9969906305446059,1.0964809593615723,0.042414214018035204,0.0411513338239352,0.030664062995099307,0.054138285551947364,0.4300432425411678,N/A
2,104,9.256410256410232,24,0,1.0465263571576169,1.0854574333289533,1.0046592522754438,1.0723461478339742,0.043693495003356383,0.03849815635760417,0.03136919723425526,0.05465494395174802,0.4252625861041059,N/A
3,139,17.826378896882687,35,0,1.0402539746082395,1.0722113122257606,0.9906781904589631,1.07738077717816,0.04344062362354314,0.03985357761381352,0.031476699009361266,0.05459772300796848,0.4293147993274335,N/A
4,115,20.548115942029213,31,55,1.0316683913162827,1.0477197892327017,0.9605337460423683,1.0837887254003806,0.051984711669670794,0.037718538368705645,0.03271001622963574,0.05228485882101751,0.4390860003940407,N/A
5,78,21.312393162393438,16,53,1.024258921564882,1.0123094363334761,0.9020382544760691,1.0698858579075192,0.0495956725024101,0.04036814985772356,0.027591137975340577,0.05427110285726972,0.45917553206361506,N/A
6,59,22.77457627118675,14,33,1.0214992802196594,0.9615078911843364,0.8631385378383476,1.0449553112583985,0.05608292195924914,0.034781937723078866,0.02561427121829972,0.05457143311912967,0.46774453152416723,N/A
7,37,25.49009009009041,9,31,1.0210881311300064,0.9567560354823019,0.8218408326758946,1.0160250914597548,0.04888277880969364,0.03749113570371519,0.02008938522870046,0.05819342674562205,0.48571761327946267,N/A
8,24,27.333333333333627,3,16,0.9634657686253406,0.9010604258289936,0.7893399616223441,0.9869814353723166,0.04765419832915354,0.026402735820964876,0.01917490528670664,0.0544483082054363,0.4816695413833937,N/A
9,15,25.44444444444473,3,12,0.942025803770571,0.9570939569677342,0.7863346433210148,0.9017629132497113,0.0447141034223568,0.02086822667495795,0.020413605464146348,0.0314834565838096,0.47492632605014695,N/A
10,9,25.651851851852122,3,9,0.8367276179613697,1.0728791680146916,0.7250729729305957,0.7992957863493205,0.01686543919679252,0.024003235494794686,0.005029231772627098,0.013271272627633349,0.4981388399894988,N/A
