Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Avg_Fitness,Disaster
1,10,0.03333333333333333,0,0,1.0285747858936332,1.0138521263667566,1.085941000235712,1.061754869368018,1.04753069546603,N/A
2,13,9.256410256410232,3,0,1.0328302532287912,1.0124082334562219,1.0899457975749902,1.032325422694369,1.041877426738593,N/A
3,21,16.18253968253984,8,0,1.0311837330570952,0.9887837833366314,1.0414827845796564,1.1021996989522065,1.0409124999813972,N/A
4,20,18.75666666666694,9,10,1.0469674172895356,0.9499389145973813,0.9478880612644851,1.1800541787490342,1.031212142975109,N/A
5,20,13.551666666666794,10,10,1.0539618634989627,0.8625287639238408,0.8096413230828363,1.2527458976092034,0.9947194620287109,N/A
6,25,15.1786666666668,10,5,1.050143741013598,0.8310677686581697,0.7438407569689924,1.27763561504747,0.9756719704220576,N/A
7,44,13.969696969697118,24,5,1.042524190635085,0.8379520499261575,0.7147558745026829,1.293556024114514,0.9721970347946098,N/A
8,87,10.976628352490502,54,11,1.034065897281697,0.8529548628749684,0.7085891704428127,1.2788796217543195,0.9686223880884494,N/A
9,189,11.573544973545049,117,15,1.0389581805811465,0.8414083321873218,0.711100358129486,1.2818204874368193,0.9683218395836934,N/A
10,470,11.08063829787241,310,29,1.0378519931310257,0.841543560915388,0.7163556663115537,1.2723423339152282,0.9670233885682988,N/A
11,1141,10.659100204499046,736,65,1.0338537350091717,0.8449648674909993,0.7212741856711793,1.2746143705461066,0.9686767896793642,N/A
12,2734,10.55646183857602,1750,157,1.0330426936612096,0.8468572305385911,0.7242648541153714,1.2728185722978065,0.9692458376532447,N/A
13,1677,8.803140528721901,961,2018,1.0333112743604924,0.8453949761930579,0.7276360701100735,1.274593000285845,0.9702338302373672,Giant Ant Colony
14,5105,10.585243225595894,3428,0,1.0367816771571212,0.8442840213606314,0.7261437841410154,1.2713560376616664,0.9696413800801087,N/A
15,12319,9.765110804448453,8237,1023,1.0377131392179253,0.8475984693351242,0.7286917209882428,1.270670649547892,0.971168494772296,N/A
16,7418,8.10098858632154,3606,8507,1.0375155911905467,0.8533130763538378,0.731111931972333,1.2657161761503843,0.9719141939167755,Pigeon Coup
17,20646,10.506856856856928,13228,0,1.0378092369909642,0.8540362456705083,0.7302495524365094,1.264484387411548,0.9716448556273825,N/A
18,49557,9.879054422180563,32723,3812,1.038318252553418,0.856095005368949,0.7318239238533778,1.2653388519129778,0.9728940084221807,N/A
19,28971,8.246787016901939,13896,34482,1.0385054884301497,0.8562429372595053,0.7330640990940739,1.269795762824343,0.974402071902018,Global Warming
20,82995,10.455092877081018,54024,0,1.0390234605018884,0.8596155185887072,0.7313782317898134,1.2695110427677179,0.9748820634120318,N/A
