Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Var_Vision,Var_Speed,Var_Metabolism,Var_Memory,Avg_Fitness,Disaster
1,95,0.03333333333333333,0,0,1.0641820075287838,1.035430542758311,1.006788594012535,1.08391140067943,0.03636054754412613,0.041578217764076525,0.03284051887309599,0.05674858785136981,0.42160773637408244,N/A
2,120,9.526388888888864,25,0,1.0581237167167752,1.0248367022411198,1.0186990476719502,1.0872487881840127,0.03778381128169385,0.04024078150918175,0.03132782157174421,0.058900012398988545,0.41493565927861153,N/A
3,166,17.808835341365654,46,0,1.0529560374351499,1.03823166519043,0.9884469496161067,1.0850768925264886,0.03797838984530553,0.04323488066675502,0.031082616259264888,0.05801776734122069,0.4284518720855536,N/A
4,144,19.753240740740953,45,67,1.0286806240251027,1.0490897288351675,0.9558239827098826,1.0818486749166756,0.041789207692143664,0.04439085453089353,0.030563593787072144,0.05879849828407102,0.4407532607023904,N/A
5,124,19.547311827957234,36,56,1.0295943781250805,1.0554244167883722,0.9038209878665873,1.0916198251795712,0.04522262500624957,0.048152518571507555,0.021716357520200295,0.057166499042154394,0.4686235678285925,N/A
6,96,18.633680555555774,25,53,1.0215091542948802,1.0415393525310825,0.8666091648092834,1.077944559655142,0.047141530141814054,0.04648893431593689,0.01542020326294089,0.05580054952398192,0.48326176613073324,N/A
7,88,20.618560606060843,26,34,1.0279811445644027,1.0602486457990858,0.8372234988028608,1.0633851605502365,0.049681835443891466,0.04597172196773968,0.009932777338050132,0.05276731117321756,0.5019153516227856,N/A
8,73,20.564383561644085,18,33,1.0304777654088293,1.050665697122815,0.8088927035364615,1.0457324440776676,0.05155795523618398,0.04602442008911186,0.004517197592251652,0.049677803892821795,0.5154166748261628,N/A
9,61,20.271584699453793,23,35,1.0437574794424516,1.0579605650114374,0.8037184375150953,1.058060308956867,0.06484378448395399,0.04668646250115507,0.0038713494890070363,0.044459541240781844,0.5241932507574888,N/A
10,55,19.790303030303264,16,22,1.0531433043008078,1.0342495097781388,0.8058837961547293,1.0291815522437593,0.07422259598324668,0.05067650562785951,0.0047956821493794636,0.0425204741489077,0.5156366846259848,N/A
11,49,20.185714285714525,17,23,1.0522282711265574,1.0268618620418581,0.8164132148810425,1.0375944360489509,0.08103437301794612,0.04757804532419134,0.008641825788153886,0.035198387484741606,0.5090044293597887,N/A
12,44,23.877272727272988,8,13,1.019006542929451,1.0666438089199435,0.8288894664406606,1.0585551397713597,0.08407519846801809,0.04967460777093089,0.01160440699749245,0.035852117033035695,0.505769967958423,N/A
13,35,25.707619047619342,6,15,1.0097964301580373,1.0522514244668562,0.8143709873279262,1.0568377580435868,0.08662804006819844,0.03773527008841095,0.012578200720167585,0.03882089302051318,0.5106412451982543,N/A
