Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Avg_Fitness,Disaster
1,10,0.03333333333333333,0,0,1.1162683066641328,1.1909341102855469,0.9529522112805452,1.0430696179228185,1.0758060615382607,N/A
2,12,10.027777777777752,2,0,1.078930930238241,1.1646043445879284,0.9796217198643915,1.0513634297651377,1.0686301061139247,N/A
3,28,13.295238095238238,16,0,1.053323031561728,1.155447492285148,0.9169823236785593,1.0032678454290855,1.0322551732386303,N/A
4,36,11.020370370370422,18,10,1.0204217752126183,1.1375545772822244,0.8629935081923462,0.9392717414866818,0.9900604005434677,N/A
5,69,12.506763285024267,37,4,1.0262186273158258,1.1610857305246534,0.8256676312712886,0.9496394742033425,0.9906528658287777,N/A
6,169,10.204536489151936,114,14,1.0381639001577072,1.1694484827914333,0.7828855372220858,0.9625856501192938,0.98827089257263,N/A
7,481,9.551767151767194,336,24,1.04552025803081,1.1710722606044563,0.7716271164792164,0.9762091211769859,0.9911071890728673,N/A
8,1409,9.534161343742651,980,52,1.047025180730865,1.1694213174019494,0.7696732022637154,0.9744177996171598,0.9901343750034224,N/A
9,4421,9.145954912161693,3167,155,1.0469022321719665,1.1705227621350607,0.7696726035225617,0.9760197455061284,0.9907793358339293,N/A
10,13929,9.077634192452235,9982,474,1.0462934288129717,1.1703989575517741,0.7700155084251432,0.9756669978286558,0.9905937231546362,N/A
11,8820,7.549232804232786,5399,10508,1.0497132555596234,1.1700584127170413,0.7732285542934019,0.9752553679859423,0.9920638976390023,Storm
12,32437,9.306779295249298,23617,0,1.0468609961606397,1.171063450418413,0.7701505635313906,0.9740610782841392,0.9905340220986456,Storm
