Generation,Population,Max_Age_Gen,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Min_Vision,Max_Vision,Min_Speed,Max_Speed,Min_Metabolism,Max_Metabolism,Min_Memory,Max_Memory
1,5,1,5.018999999999999,0,0,1.004659310668551,1.0494219371144489,1.0502388356600574,1.1226805702713307,0.8345950624898709,1.139879919704823,0.7249778732260226,1.3679706250788346,0.8264299241024871,1.24022189915879,0.8721141979764755,1.4950307559671845
1,5,1,10.036000000000007,0,0,1.004659310668551,1.0494219371144489,1.0502388356600574,1.1226805702713307,0.8345950624898709,1.139879919704823,0.7249778732260226,1.3679706250788346,0.8264299241024871,1.24022189915879,0.8721141979764755,1.4950307559671845
1,5,1,15.05200000000001,0,0,1.004659310668551,1.0494219371144489,1.0502388356600574,1.1226805702713307,0.8345950624898709,1.139879919704823,0.7249778732260226,1.3679706250788346,0.8264299241024871,1.24022189915879,0.8721141979764755,1.4950307559671845
2,7,2,14.364000000000013,2,0,0.9944230391240618,1.0592177967237382,1.0374984179521056,1.1602973174395657,0.8345950624898709,1.139879919704823,0.7249778732260226,1.3679706250788346,0.8264299241024871,1.24022189915879,0.8721141979764755,1.4950307559671845
2,8,2,17.14975,1,0,1.00800386648803,1.0941615150873234,1.0111148562209034,1.1441794527213522,0.8345950624898709,1.139879919704823,0.7249778732260226,1.3679706250788346,0.8264299241024871,1.24022189915879,0.8721141979764755,1.4950307559671845
2,9,2,20.046777777777773,1,0,0.9887362215993457,1.1213399627034455,0.9905943082077459,1.1316433357182971,0.8345950624898709,1.139879919704823,0.7249778732260226,1.3679706250788346,0.8264299241024871,1.24022189915879,0.8721141979764755,1.4950307559671845
2,9,2,25.060777777777734,0,0,0.9887362215993457,1.1213399627034455,0.9905943082077459,1.1316433357182971,0.8345950624898709,1.139879919704823,0.7249778732260226,1.3679706250788346,0.8264299241024871,1.24022189915879,0.8721141979764755,1.4950307559671845
2,9,2,30.08277777777773,0,0,0.9887362215993457,1.1213399627034455,0.9905943082077459,1.1316433357182971,0.8345950624898709,1.139879919704823,0.7249778732260226,1.3679706250788346,0.8264299241024871,1.24022189915879,0.8721141979764755,1.4950307559671845
2,9,2,35.15377777777771,0,0,0.9887362215993457,1.1213399627034455,0.9905943082077459,1.1316433357182971,0.8345950624898709,1.139879919704823,0.7249778732260226,1.3679706250788346,0.8264299241024871,1.24022189915879,0.8721141979764755,1.4950307559671845
3,12,3,30.909833333333264,3,0,0.9723998475609826,1.178535026374809,0.9794227871113877,1.1717796381727237,0.8345950624898709,1.139879919704823,0.7249778732260226,1.4,0.8264299241024871,1.24022189915879,0.8721141979764755,1.4950307559671845
