Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Avg_Fitness,Disaster,Recovery_Rate
1,20,0.03333333333333333,0,0,1.0427952345823965,1.0274900888435,1.0210302538666927,1.080213577169118,0.4114143714042971,N/A,1
2,21,11.46031746031743,1,0,1.0339017242557353,1.0255727459324109,1.0301103159483613,1.0693639586514525,0.4049842533559541,N/A,2
