Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Avg_Fitness
1,10,0.03333333333333333,0,0,0.991485808985731,1.0499882859805658,0.965105448622144,1.0189453656339515,1.006381227305598
2,14,14.285714285714395,4,0,1.0295216723321388,1.0602019993774474,0.9516068665397334,1.0707263352756666,1.0280142183812464
