Generation,Population,Max_Age_Gen,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Min_Vision,Max_Vision,Min_Speed,Max_Speed,Min_Metabolism,Max_Metabolism,Min_Memory,Max_Memory
1,5,1,5.01,0,0,1.13,1.08,0.94,1.10,0.71,1.33,0.78,1.22,0.87,1.09,0.80,1.43
1,5,1,10.04,0,0,1.13,1.08,0.94,1.10,0.71,1.33,0.78,1.22,0.87,1.09,0.80,1.43
