Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Avg_Fitness
1,20,0.03333333333333333,0,0,1.1141388249989206,1.0825219278753284,1.006919609962559,1.0337611796444992,1.0593353856203267
2,21,19.047619047619193,1,0,1.1191212353890554,1.0884976332417697,0.9953325855400612,1.0326256919320091,1.0588942865257238
3,21,35.47936507936532,2,2,1.1441609588821249,1.1105234014137733,0.9724679310990035,1.0176374199411136,1.0611974278340037
