Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Avg_Fitness,Disaster
1,10,0.03333333333333333,0,0,1.0482208957997885,1.0369484957956636,0.9822126354441549,1.0479572297116475,0.4253154572638683,N/A
2,11,10.939393939393911,1,0,1.0349872019035615,1.0318248431776031,0.965993034332853,1.0531122051277095,0.43063447172281777,N/A
3,22,19.768181818182097,11,0,1.0136466368075143,1.0358667451652634,0.9383377912232048,1.0271615250325803,0.43718085829121955,N/A
4,21,21.97460317460345,10,11,1.0313844398902878,1.0203580575171576,0.8442767882721249,1.0133535672883636,0.4840586416324052,N/A
5,18,21.090740740740973,5,8,1.0596379865373327,0.9611280252619613,0.7956597603067715,1.0055792197025033,0.507142270683635,N/A
6,15,20.63111111111134,3,6,1.1081322349086167,0.9178437378213915,0.7383457305025274,1.0130421352908745,0.5487976670861203,N/A
7,17,20.358823529411943,7,5,1.1098370116871887,1.0026276271433279,0.7299308387294725,1.0032675194752292,0.5691374201477373,N/A
8,21,17.455555555555726,9,5,1.1156053924850833,1.0114944361167384,0.7377883716429905,0.9796743626740846,0.5614571532407304,N/A
9,25,17.052000000000152,9,5,1.1172190074064192,0.9938259714139314,0.7472833749529759,0.9711115148538891,0.549930873522277,N/A
10,33,17.52323232323247,13,5,1.1181031994062538,1.0739880641121469,0.7504285743914946,0.9461625347123253,0.5575931594867576,N/A
11,56,13.395238095238204,32,9,1.1008307870248257,1.0514514344904797,0.741679266430914,0.9521118844528477,0.5580838414439389,N/A
12,85,13.33960784313736,40,11,1.0742120454305142,1.0733539962948206,0.7428037142076114,0.9524298531680319,0.5564495412179064,N/A
13,188,13.300177304964638,115,12,1.0717425749095002,1.0580197760428758,0.7393228445855372,0.9442880251671568,0.554390259254573,N/A
14,370,11.403783783783862,222,40,1.0761607585405049,1.071979839527419,0.7434530742717176,0.9507960124891081,0.5557735415635089,N/A
15,152,9.398903508771905,175,393,1.0451259212453128,1.0753934039063697,0.7492128522778004,0.9500317710090412,0.5464492654880752,Volcanic Eruption
16,446,11.107623318385732,294,0,1.051932793077305,1.0647737565481268,0.7456850899313587,0.9493192178046215,0.5482253047261162,N/A
17,929,10.168819519196312,588,105,1.0510032799642897,1.056183088642666,0.7492474830546283,0.954208833911212,0.544794658953377,N/A
18,2167,11.090616828180353,1333,95,1.0536624238246086,1.043325237270118,0.7482936883917011,0.9533556311338034,0.5435198041532948,N/A
19,5016,10.698052897395067,3178,329,1.0512280859696808,1.0438902693488852,0.7499093220075543,0.9565905728039603,0.5425916331595773,N/A
20,1474,8.793894165535935,663,4205,1.0495998942797276,1.0319854965359423,0.7559378856910042,0.9569953748748649,0.5359489314677335,Volcanic Eruption
21,3901,11.515278133811927,2427,0,1.0495450292591302,1.0243789744826717,0.7532825400827188,0.9580664063453068,0.5366716557206035,N/A
22,9080,10.155613069016201,5987,808,1.0492887663198338,1.0230437976214057,0.7541029456408895,0.9585004319711194,0.5358831555527288,N/A
