Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Var_Vision,Var_Speed,Var_Metabolism,Var_Memory,Avg_Fitness,Disaster
1,100,0.03333333333333333,0,0,1.0240051567420256,1.05032211178474,0.9881300325462924,1.1087706155990198,0.038385014814992485,0.04125893000576758,0.028164695152392526,0.049943550974552234,0.4295113368056529,N/A
2,128,9.401041666666641,28,0,1.0256276181724342,1.0718044586367121,0.986783203331267,1.1042915416923917,0.0390985210591528,0.041768225251083625,0.029674796630185848,0.05270013844206167,0.4326142571394792,N/A
3,189,16.896296296296473,61,0,1.0331162190822154,1.064716941282201,0.9662932510035671,1.122869906680925,0.04096438917571817,0.041937760683868175,0.03108949818548865,0.04943784964055999,0.4444065765336286,N/A
4,153,18.022004357298655,47,83,1.0370736920283612,1.0715784862302622,0.9260066347473966,1.1325064346393108,0.04286682293242569,0.04152139856970203,0.03100694986986807,0.050979401892803304,0.4666861613120202,N/A
5,141,19.822695035461255,39,51,1.0321490057177003,1.077581318695428,0.860425458406359,1.1420933826705193,0.04467986239677853,0.039389368149944134,0.020135695885824444,0.04956880327970252,0.5039094206729662,N/A
6,125,18.27600000000021,41,57,1.029797024034097,1.0824799398426843,0.826698695845394,1.1551316698746006,0.047743718947218974,0.039138474921017546,0.014508462599064569,0.050038473453815846,0.5269809746762426,N/A
7,112,17.998511904762093,40,53,1.0397948286483896,1.1190732355576531,0.8108993341336292,1.155091190292055,0.04689943466369767,0.03931117880113709,0.012997048572641652,0.04562032788693869,0.5449026967140964,N/A
8,117,18.394586894587107,40,35,1.0496777740602359,1.131243799491355,0.7932593531305748,1.1549982050498908,0.046354822704788516,0.03744010189202824,0.011280541872947447,0.043460973759437166,0.5607110739484923,N/A
9,119,17.11372549019626,48,46,1.0653179295699626,1.1391277756332996,0.7709391314018555,1.1325363315723955,0.045394370953223746,0.03773962714739306,0.007432197321213905,0.047498428042202445,0.5771284918793831,N/A
10,133,17.488220551378635,53,39,1.0568403046911459,1.1354177119996136,0.7599672931875359,1.1162439833911746,0.04256706265469342,0.03849566814287349,0.0052164709465425336,0.05015724006312537,0.5804639278102022,N/A
11,151,16.988079470198848,66,48,1.0442643264964864,1.1218540727587771,0.757467419099829,1.115960243298138,0.04096387049801052,0.039689940417727235,0.005529851214707034,0.05144925030689958,0.5777284601809558,N/A
