Generation,Population,Max_Age_Gen,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Min_Vision,Max_Vision,Min_Speed,Max_Speed,Min_Metabolism,Max_Metabolism,Min_Memory,Max_Memory
1,5,1,10.000000000000076,0,0,1.1058786294278158,1.000782989207433,1.0148336611934925,1.10544773650645,0.7928510899215994,1.3287214232070639,0.716564783574704,1.3380166445238766,0.9065356243616054,1.1226687144642853,0.8802351554759512,1.3757501593325794
2,8,2,12.50000000000009,3,0,1.1632361828260882,0.9331701152194577,1.0356851110703533,1.0066676917929465,0.7928510899215994,1.3287214232070639,0.716564783574704,1.3380166445238766,0.9065356243616054,1.1226687144642853,0.7,1.3757501593325794
2,9,2,20.737037037036824,1,0,1.1220822836144784,0.9091028561478183,1.0267997289180126,0.9926196322021692,0.7928510899215994,1.3287214232070639,0.716564783574704,1.3380166445238766,0.9065356243616054,1.1226687144642853,0.7,1.3757501593325794
2,9,2,30.753703703703238,0,0,1.1220822836144784,0.9091028561478183,1.0267997289180126,0.9926196322021692,0.7928510899215994,1.3287214232070639,0.716564783574704,1.3380166445238766,0.9065356243616054,1.1226687144642853,0.7,1.3757501593325794
3,12,3,31.551388888888113,3,0,1.0889652354456545,0.8868775397809077,1.0107387116079158,0.9645235130206147,0.7928510899215994,1.3831400929743505,0.716564783574704,1.3380166445238766,0.9065356243616054,1.1226687144642853,0.7,1.3757501593325794
3,12,3,41.56805555555442,0,0,1.0889652354456545,0.8868775397809077,1.0107387116079158,0.9645235130206147,0.7928510899215994,1.3831400929743505,0.716564783574704,1.3380166445238766,0.9065356243616054,1.1226687144642853,0.7,1.3757501593325794
3,11,3,49.90303030302876,0,1,1.0862299414811232,0.9023605176178353,1.0202117195393985,0.9692027936674287,0.7928510899215994,1.3831400929743505,0.716564783574704,1.3380166445238766,0.9324181356023943,1.1226687144642853,0.7,1.3757501593325794
3,6,3,47.02222222222084,0,5,1.1242230980478627,0.8203417912931706,1.0164965936047066,0.8611347197065294,0.7928510899215994,1.3831400929743505,0.716564783574704,0.9807451638744653,0.9557166716992865,1.1226687144642853,0.7,0.9130514259056615
3,6,3,57.03888888888694,0,0,1.1242230980478627,0.8203417912931706,1.0164965936047066,0.8611347197065294,0.7928510899215994,1.3831400929743505,0.716564783574704,0.9807451638744653,0.9557166716992865,1.1226687144642853,0.7,0.9130514259056615
3,3,3,53.977777777776,0,3,0.9896140909391832,0.8202015906801758,0.962555659677625,0.8802351554759512,0.7928510899215994,1.3831400929743505,0.719786518354076,0.9766822254171239,0.9557166716992865,0.9659751536667943,0.8802351554759512,0.8802351554759512
3,3,3,63.9944444444421,0,0,0.9896140909391832,0.8202015906801758,0.962555659677625,0.8802351554759512,0.7928510899215994,1.3831400929743505,0.719786518354076,0.9766822254171239,0.9557166716992865,0.9659751536667943,0.8802351554759512,0.8802351554759512
3,3,3,74.0111111111082,0,0,0.9896140909391832,0.8202015906801758,0.962555659677625,0.8802351554759512,0.7928510899215994,1.3831400929743505,0.719786518354076,0.9766822254171239,0.9557166716992865,0.9659751536667943,0.8802351554759512,0.8802351554759512
