Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Var_Vision,Var_Speed,Var_Metabolism,Var_Memory,Avg_Fitness,Disaster
1,70,0.03333333333333333,0,0,1.0275024104068737,1.0600050191210317,0.997939360719315,1.0541106730237062,0.04132816227862319,0.04457998178296497,0.025117431021689396,0.06480141501268781,0.41974736157477305,N/A
2,95,8.866666666666642,25,0,1.0376424448181658,1.042887853788352,0.9846396122803072,1.05618352798382,0.03834549327439687,0.045620699523844614,0.026197261534430322,0.06161881170773983,0.42475287912039006,N/A
3,124,17.73978494623675,29,0,1.029950747024783,1.0384828334658665,0.970894213344227,1.0575667922041563,0.03884736914414037,0.045675966418367846,0.025741388926173742,0.06404779407389269,0.42929501892588356,N/A
4,107,20.53769470405007,30,47,1.0163163647987297,1.034338399843121,0.9499347835513504,1.0573909140068778,0.033989039386004276,0.048940807622878765,0.028057239594974148,0.06127168107150966,0.43624688522009025,N/A
5,78,22.07136752136778,21,50,0.9911930272324514,1.0269941778030771,0.8740652174512522,1.0810588045673948,0.02751445363594086,0.04690809120302434,0.018575810204242933,0.06624472646199733,0.4727711308377699,N/A
6,55,23.107878787879073,10,33,0.9634529980545803,1.0129313490576926,0.857188926915409,1.103316782473838,0.024256202386624792,0.046600978866296605,0.019632916028020538,0.06610447724285652,0.4790388727439435,N/A
7,41,22.381300813008423,11,25,0.9363133229681021,0.990430895803016,0.826076290900827,1.1305288024947886,0.029440546643008547,0.04319185216691509,0.013230263543274536,0.062115664760635986,0.4934609639878797,N/A
8,35,22.820952380952594,11,17,0.9504806899196014,0.9789722564685087,0.8083347825982949,1.1748994802881763,0.031801576421232165,0.040029806445046924,0.010991974691276853,0.054081860322177384,0.5120572141652693,N/A
9,27,22.386419753086656,7,15,0.9215582602445005,0.9863276493224378,0.7915115910287107,1.1596816928328852,0.02394188931854579,0.032418485661158854,0.010188525441617854,0.05353580744309445,0.5167441870582458,N/A
10,22,20.584848484848695,6,11,0.9780386366961591,1.002061804728805,0.7664797081623818,1.1836933651393482,0.02728626996665406,0.017771053550565193,0.0036454190698860787,0.05137957712801972,0.5503592198414816,N/A
11,17,21.7901960784316,3,8,1.021554500605298,0.9643403847791876,0.7596417181436201,1.2397159684549208,0.02932099714871142,0.012348502241443406,0.0038957716885576386,0.045918231630855115,0.566163543821161,N/A
