Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Avg_Fitness
1,15,0.03333333333333333,0,0,1.0343720111843406,0.9961598412509656,0.9986622049204048,1.1637224011801546,1.0482291146339664
2,18,16.666666666666792,3,0,1.0636665410320643,0.982856585376605,0.9720693456701947,1.179374544202847,1.0494917540704276
3,4,15.000000000000114,1,15,1.1153190281486185,0.9161296494395386,0.8516579461240212,1.228163368758815,1.0278174981177484
