Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Avg_Fitness,Disaster
1,10,0.03333333333333333,0,0,1.069350570821927,0.9312589824034685,0.9865930670234857,1.014811118314147,1.000503434640757,N/A
2,11,10.96969696969694,1,0,1.0653490582247485,0.9336188684148466,0.9993841804616721,0.999638971600882,0.9994977696755373,N/A
3,22,15.281818181818341,11,0,1.0597901202670479,0.9311569731155369,0.9880747758536582,1.0824924382347534,1.015378576867749,N/A
4,13,19.471794871795154,6,15,0.9610831270240306,0.9151912112599577,0.8495052311814436,1.2625001794352453,0.9970699372251692,N/A
5,11,13.439393939394057,5,7,0.9721540548368999,0.9077352440469859,0.7815485795203301,1.3860146488535081,1.0118631318144309,N/A
6,15,11.791111111111197,8,4,0.8784589812887662,0.8845627509584836,0.7864403751720092,1.3993271153071447,0.9871973056816009,N/A
7,23,13.98840579710159,10,2,0.9422504217872947,0.8794885674091446,0.7823068642283981,1.3868591194239772,0.9977262432122037,N/A
8,37,13.022522522522644,19,5,0.9154372565096981,0.857963668117151,0.7783219056586556,1.4017176497151353,0.9883601200001599,N/A
9,68,11.923039215686364,39,8,0.9306537239157529,0.8560334654150759,0.7746658548498317,1.398770907781419,0.9900309879905198,N/A
10,135,12.065185185185275,80,13,0.8986560866980389,0.8608120977645547,0.7848800334875196,1.400320274839538,0.9861671231974128,N/A
11,281,11.524911032028546,171,25,0.8993395159524519,0.865673476005952,0.7885643743714724,1.4051820349395132,0.9896898503173475,N/A
12,633,11.077145866245464,397,45,0.9042322080560742,0.8675865035705812,0.7895958662940092,1.4024319381752934,0.9909616290239895,N/A
13,1453,10.740559761413234,918,98,0.9098838355911565,0.8673316935677019,0.7876836946196613,1.3992835425056267,0.9910456915710366,N/A
14,624,9.683547008546984,1783,2612,0.896573344372379,0.878065097017891,0.7831537434380655,1.3873374803153855,0.9862824162859303,Zombie Outbreak
15,2274,10.158194077983055,1650,0,0.8982634130621333,0.8787733122971213,0.7836852549126461,1.3797592995839913,0.9851203199639731,N/A
16,5369,9.941789284162212,3508,413,0.8996020832945355,0.8819868599043782,0.7789270555189043,1.376236083101033,0.9841880204547129,N/A
17,3638,7.65655121861827,1857,3588,0.8931262873181487,0.8836614298306176,0.7890547010747689,1.3701780809743915,0.9840051247994817,Fungus Takeover
18,9622,10.471003949282965,5984,0,0.8942617410441198,0.8834661761521241,0.783496960407889,1.3692881789386442,0.9826282641356943,N/A
19,22363,9.81290971694321,14522,1781,0.8969241987035466,0.8843293941586094,0.7800009085103851,1.3670072767860901,0.9820654445396578,N/A
20,11375,8.07854945054943,5281,16269,0.8974914867646068,0.8851314721518202,0.777395354400643,1.3611973803737003,0.9803039234226926,Giant Ant Colony
