Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Avg_Fitness
1,10,0.03333333333333333,0,0,1.1498158677798531,1.1587845310821343,0.9137192283924692,1.0944753783654355,1.079198751404973
2,12,16.77777777777791,2,0,1.150800359165902,1.1922319938507702,0.888347699402184,1.1010215012859403,1.0831003884261992
