Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Avg_Fitness,Disaster
1,10,0.03333333333333333,0,0,0.9932869534598074,1.115575587166179,1.0023619146747254,1.1291514391689454,0.5,N/A
2,13,9.256410256410232,3,0,0.9484913467470879,1.1532617626491484,0.968675965646866,1.1603368216761907,1.0,N/A
3,22,15.000000000000153,9,0,0.9650534694555496,1.14606331747842,0.945672978070117,1.152790268181059,1.0,N/A
4,22,15.069696969697132,10,10,0.9452767017517654,1.1097077672379383,0.8408761177912158,1.098734370009553,1.0,N/A
5,27,13.195061728395181,13,8,0.9270962619924709,1.057479515774168,0.7743364602786087,1.0945185801945647,1.0,N/A
6,41,13.814634146341607,19,5,0.8997807743380369,1.0443311076597315,0.7751075219005701,1.0980013571670708,0.9307460047302992,N/A
7,68,12.145588235294221,37,10,0.8899813199746359,1.0017085513499249,0.7712142947585431,1.0983033593084217,0.8667166014682602,N/A
8,128,11.542968750000092,72,12,0.8843249257014573,1.0120303602859058,0.7674047265555104,1.0934014246188348,0.8921011888203491,N/A
9,253,11.449934123847253,145,20,0.8817287766022547,1.0191827512668208,0.7691965387838477,1.1046391780294114,0.9074590890996385,N/A
10,544,11.212928921568702,333,42,0.8800526442997904,1.023468999788698,0.7698825360216607,1.126091991406036,0.9446869556684596,N/A
11,1187,10.997641112047248,732,89,0.878554641565303,1.0221670286811027,0.7699706206294932,1.1255865223167292,0.9383292605812157,N/A
12,2703,10.875274386484218,1704,188,0.8794063968658754,1.0265143534642622,0.7697418125085824,1.1254551660502647,0.9487200441463057,N/A
13,937,10.091746709356077,2599,4365,0.8829974783498695,1.019336215012307,0.7662635197356978,1.1305467194555983,0.9753135019904353,Cheese Shortage Crisis
14,3411,10.442274992670834,2474,0,0.8813117126673325,1.0202771493417202,0.7657878797490195,1.133264497026302,0.9820620586817107,N/A
15,7846,9.980227716883377,5156,721,0.8821322338059816,1.0178596038417411,0.764716369051038,1.1310436054398296,0.9828131917742458,N/A
16,2273,7.618771080803618,1021,6594,0.8852945313300951,1.0177334156503022,0.7673771118599598,1.118053055608193,0.9470042044775869,Tsunami
17,6101,10.461175763536104,3828,0,0.8851376923861339,1.0200237142778028,0.7645124859468757,1.1176962125434724,0.9698920581378548,N/A
18,13395,10.055597859898013,8546,1252,0.8847092282228614,1.0206680040145695,0.7649685291196509,1.1168032164701014,0.9655459132323947,N/A
19,3772,8.007564510427693,1735,11358,0.8718110826233785,1.0415408443506782,0.7658107157054026,1.1164981155447065,0.9731463353952421,Famine
20,10131,10.859306419241348,6359,0,0.873113241618514,1.0422069229548323,0.7620407845799376,1.1169797483462416,1.0,N/A
21,22750,10.393241025641071,14656,2037,0.8749913911025713,1.0445970054039329,0.7615042686707648,1.1177195227776073,1.0,N/A
22,6505,8.45586471944656,2943,19188,0.8872012180115756,1.0418851756425977,0.766530284859387,1.0928575392611304,0.9390699172412855,Spaghetti Tornado
23,17926,11.035574026553684,11421,0,0.887684744596724,1.041812584392123,0.7614332152717974,1.091865170124924,0.9728703552759638,N/A
24,42427,10.039958045584225,28063,3562,0.8903249157091149,1.0426740203957925,0.7599962609314393,1.0905515149275622,0.9865628163133292,N/A
25,11806,7.486362866339131,5422,36043,0.8973473756328851,1.0404529121362156,0.757306900779631,1.09166833898264,1.0,Alien Invasion
