Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Var_Vision,Var_Speed,Var_Metabolism,Var_Memory,Avg_Fitness,Disaster
1,100,0.034,0,0,1.0572724639317312,1.0584403832974143,0.9919619705882015,1.1064134415174316,0.04395281144482739,0.041697082295158304,0.03066471391137056,0.04691724102627139,0.4330980937150189,N/A
2,120,10.01333333333335,20,0,1.0445783533736939,1.0662387017032484,1.0217961046356983,1.104199059717166,0.03864895381546168,0.03773896350874153,0.031235375869403326,0.05694452932225742,0.41952480867864994,N/A
3,165,18.20259393939395,45,0,1.0329925235351052,1.0781601195730686,0.9998690417925381,1.121142474302782,0.03819788847463651,0.03786875450905256,0.032888382536929855,0.05574579450856116,0.4310291291235746,N/A
4,129,21.044542635658964,34,70,1.0182927474673558,1.0942636693773986,0.959517623099938,1.1264285148133075,0.038884976749415344,0.040538619000386085,0.032342273482015495,0.05770306143759714,0.45008517525626274,N/A
5,99,18.76434343434349,33,63,1.0324554413809406,1.1150607268199448,0.8468471921838461,1.1175963881311919,0.034490226280475995,0.037386573206801194,0.01627021515472008,0.06083598725634464,0.5140813417844634,N/A
6,85,18.515776470588257,25,39,1.05521713288635,1.1318609411606912,0.8176653582372716,1.1367733825908313,0.03432122990808855,0.033469600422057044,0.01159867808447356,0.062227044030056786,0.5420068121435324,N/A
7,85,18.591329411764747,30,30,1.0908125911763744,1.1591187901446367,0.7896253757262071,1.1600689807871376,0.028724537211847846,0.032817650930871654,0.006728051544527569,0.05681411545705006,0.5758005364627534,N/A
8,86,16.909197674418635,32,31,1.0941154368021992,1.1719881611248144,0.7707783276594752,1.1687647731064623,0.024975974803047238,0.027958314404642415,0.005269375587600519,0.055555017774662756,0.5941817939560229,N/A
9,94,16.418180851063855,37,29,1.0959316944052202,1.1806310334621593,0.7600726605710645,1.1861736549081465,0.023730019126743072,0.027200718356795144,0.0035434701666972094,0.05424158671141118,0.6074395361401146,N/A
10,112,16.385267857142896,44,26,1.073082793654311,1.191170930361525,0.7530205193951331,1.1771643742537958,0.022110386038430952,0.026781216752832262,0.0029481065788031155,0.05598540851346746,0.609353576187444,N/A
11,132,16.299318181818222,57,37,1.0647774957353293,1.201087384328012,0.746601794632142,1.1739710185638081,0.021630929718886974,0.027935647092178405,0.0025525689450874678,0.061305098821717835,0.6143097830478679,N/A
