Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Avg_Fitness,Disaster,Recovery_Rate
1,20,0.03333333333333333,0,0,1.0017908316949713,1.0103752526838452,0.9122475006557927,1.068932443137369,0.4503307892943904,N/A,1
2,24,10.027777777777752,4,0,0.975446793052439,1.0005638697593116,0.9189194681141964,1.0445124889923199,0.43827172479764426,N/A,2
3,30,26.575555555556004,7,1,0.9522452872843467,1.0284088695412725,0.9064587805564759,1.0369473211392286,0.4438666957163185,N/A,3
4,12,27.911111111111477,3,21,0.8329192074719133,1.0664580195109359,0.8106493121550225,1.0234401131207602,0.4807368276727241,N/A,4
