Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Avg_Fitness
1,10,0.034,0,0,1.1087525198007284,1.0487459895583127,1.0284323152113224,1.1654902079496667,1.0878552581300076
