Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Var_Vision,Var_Speed,Var_Metabolism,Var_Memory,Avg_Fitness,Disaster
1,100,0.03333333333333333,0,0,1.0600938869429093,1.01739609525413,0.9909631920214766,1.0673548979303917,0.03981757441937483,0.037647818039716605,0.02944342031597831,0.04454478013411329,0.4231364535632217,N/A
2,125,9.62666666666664,25,0,1.0712929789501235,1.0207830569773264,0.982903861958074,1.0685250737332694,0.03853132583087283,0.0401709007933541,0.029177925872592093,0.04368788285087249,0.4287433365543857,N/A
3,182,17.15604395604414,57,0,1.0721493255416061,1.007075565252642,0.962613111021419,1.0710639729852973,0.03900799500912824,0.03744289845531264,0.028421317771362992,0.04131716600747119,0.43635237289143874,N/A
4,150,20.18311111111133,37,69,1.0838608428832166,1.0044560876495667,0.928712850530928,1.079023570761032,0.04264179180615733,0.038110750279140654,0.023748226073356478,0.03771787982771918,0.4547283550537148,N/A
5,128,20.147135416666924,38,60,1.096035796331076,0.9893426826465342,0.8847777445184959,1.108135322723319,0.039284267288412986,0.0414931410492382,0.014575306726506943,0.03789732455544953,0.4812528828451893,N/A
6,95,19.282456140351112,24,57,1.125359172296506,0.9840508878353715,0.8718434416919403,1.1208267085725883,0.03966571856530844,0.04229225033274614,0.013435236798721476,0.036017860920471066,0.4940086892107932,N/A
7,86,20.803875968992525,22,31,1.1138970985753478,0.9788385874803123,0.8623807169497192,1.1312071967770931,0.03530221725624674,0.041322991428758976,0.013247437470725086,0.029424133680103652,0.4984562416525252,N/A
8,70,20.57666666666692,19,35,1.1278313992029032,0.9758117951123225,0.8414393745787231,1.110787831409999,0.034490267716548874,0.04184272880829892,0.012077713866554436,0.029986156183382427,0.5093543472987692,N/A
9,60,20.008888888889125,18,28,1.1156750371825597,0.9660695062692874,0.8185465902451836,1.089934722864919,0.03262423908289122,0.03758917989528852,0.009344928147505833,0.025991350663285707,0.5166359177130831,N/A
10,55,19.904242424242646,17,22,1.110200858265839,0.9916151331891225,0.78830908684566,1.1059110629829243,0.034203040393383365,0.04249854404214294,0.00528208263084637,0.025594074065696627,0.5425498040408294,N/A
11,53,19.7559748427675,22,24,1.1174445980249612,0.9943836497298421,0.7718115489377458,1.1414188333806583,0.03592359524964444,0.0488693581658958,0.004637840163954906,0.017450112467917465,0.562010607487963,N/A
12,47,18.587234042553394,15,21,1.1146300740682957,1.0190083517168211,0.7554862285173131,1.1412065684576136,0.03585230119192527,0.058013788716462206,0.0025993671792037647,0.013316701177089397,0.577966854656382,N/A
13,49,19.17278911564647,16,14,1.1269897010127223,1.0116220937585303,0.7480948048397632,1.1308591629037479,0.03584638890186492,0.06272750942322747,0.0022657812998173057,0.013642505744029318,0.5827195406292207,N/A
14,53,19.41006289308196,21,17,1.1284255197514352,1.0271945567711955,0.7442269448277801,1.1517448158941577,0.03797255973032226,0.06395559705495235,0.0017380230471297964,0.015703633623181345,0.5925369791033546,N/A
15,52,17.095512820513004,22,23,1.0927252204527311,1.0164361848553018,0.7420756586113046,1.1579800466967325,0.03900506954784854,0.06436048497473223,0.0013327375235959137,0.015108112764785095,0.5870275560345214,N/A
16,59,16.60056497175159,23,16,1.0809430701166887,0.9822678893870949,0.7418516066019688,1.1544123286283345,0.03882592186765498,0.061795327195636296,0.0015732720547443676,0.019315885128227135,0.5783049259443056,N/A
17,65,17.470256410256592,22,16,1.1111426700757476,0.9841673413854577,0.7414413494990687,1.1257838677506111,0.0415396236593817,0.05985528136206219,0.0016589020507847797,0.02156933507443223,0.5792490318823907,N/A
18,73,17.24520547945224,27,19,1.09972474511385,1.0014816349850602,0.7435194981911963,1.1319091786812672,0.04372663884264914,0.06306622196111066,0.002380554283856896,0.0238688130051437,0.5797858368916248,N/A
19,82,17.433739837398555,30,21,1.0985555360296713,0.993347545594813,0.7425663436628512,1.1247898608165496,0.0465226153168489,0.062439375265661484,0.002578896808491372,0.025692401812033402,0.5775812437308658,N/A
20,92,17.993478260869754,34,24,1.0938905453999588,0.9967612359793155,0.7437345035275049,1.1386077099552743,0.0485132487901177,0.06474216785311249,0.0028490260462474158,0.025191269869873734,0.5789269290798964,N/A
21,105,16.301587301587475,44,31,1.0688567046016675,0.9988205437474971,0.7398509825949484,1.1499319565143071,0.05103958098061126,0.062311125921669104,0.002674625556392771,0.02631970782383819,0.5798661767586495,N/A
22,124,15.977150537634566,50,31,1.0644275618832408,1.0016475749899925,0.7395434212182019,1.1477094361880031,0.05302816364099563,0.061800845950213935,0.0027594708590231117,0.026913471862582944,0.5794177832528755,N/A
23,153,15.57189542483676,76,47,1.064491040247717,1.0055809709830208,0.7473231367350384,1.1532702847512328,0.05345099229496792,0.06108788283437764,0.00476866065197392,0.029348128025922612,0.5750912178033813,N/A
24,189,15.921340388007218,85,49,1.0661366260480654,0.9948936321210518,0.7458730697632421,1.137970137186449,0.05558333059296332,0.05923579833600024,0.004600684728126878,0.03487302605493177,0.5718578714509704,N/A
25,239,15.847419804742138,102,52,1.0776276290792124,0.9957370145424227,0.7450468224764865,1.1479466069557314,0.05352788326949641,0.05596464529131842,0.005512096240721202,0.035369049670872246,0.5764847977151181,N/A
26,289,15.285005767012839,124,74,1.0815216085245825,0.9856464219234344,0.738390486046159,1.1316684471506757,0.05347404881506292,0.05282702441117546,0.0044734006206973214,0.03900872337140053,0.5776232744144945,N/A
27,383,14.973455178416165,187,93,1.0891608831863993,0.9803038052709817,0.737702588001502,1.14469735635575,0.05338180554268774,0.0504088554143083,0.004102562189572282,0.03869529612825395,0.5809318637059532,N/A
28,501,15.02102461743195,240,122,1.0935320372251212,0.9814209094101214,0.7346817599650308,1.1424580599271594,0.052724265640170784,0.05078392234779107,0.0036654914090211515,0.04009181017548606,0.5839101466582471,N/A
29,660,14.765000000000143,299,140,1.0909505756082556,0.9749578236213563,0.7355516467975393,1.1427278583097782,0.05257366998754575,0.05185142081688859,0.0038519647813015302,0.0425753444047967,0.5816289985000547,N/A
30,874,14.662547673531796,394,180,1.0945093086559614,0.9724051607144727,0.7391421909755134,1.1482654285854108,0.05215765567368616,0.05200211104584986,0.004398312222327779,0.044047052516231894,0.5799840115945718,N/A
31,1151,14.566174341152758,520,243,1.094891733039622,0.9767394237747884,0.7375984198771613,1.1519458285870667,0.05219955656394549,0.05281425481612342,0.004533255670158182,0.045400412263246474,0.5827158154592806,N/A
32,1551,14.513647109391929,707,307,1.0959163094546276,0.9805376531411895,0.7371489143984691,1.1544008989204435,0.05187147135073796,0.0532537477127239,0.004493623580834325,0.04665553851165381,0.5843875501786437,N/A
