Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Var_Vision,Var_Speed,Var_Metabolism,Var_Memory,Avg_Fitness,Disaster
1,100,0.03333333333333333,0,0,1.0206707663764283,1.0409026633726706,0.9810136424677814,1.126481931013535,0.04667588911506313,0.04470619888637554,0.025842310444480335,0.0581877618209131,0.4333008530160628,N/A
2,130,9.25641025641023,30,0,1.0103211576000402,1.027349959763052,0.9796078001564756,1.1189240922171582,0.04421146304118244,0.04845868648729687,0.026596995443337924,0.06069679610883646,0.42964067988243704,N/A
3,178,17.454681647940266,48,0,1.0239456254229842,1.0473813071542108,0.9639977608162319,1.1104814836732075,0.047469320412438384,0.046632451994929276,0.024765751092287274,0.0615616826296007,0.4400851738571558,N/A
4,155,20.061935483871185,44,67,1.0221857761278867,1.056725139992941,0.9329140862271622,1.1261633745318445,0.0463434883318597,0.04986815547757072,0.022561399952987088,0.0611416781801719,0.45807351937618046,N/A
5,128,21.082031250000274,30,57,1.0203605912135898,1.0670343382343142,0.8836424812831012,1.0907660282031373,0.04963423994720855,0.04655114465695153,0.01646526491078471,0.05985131816175407,0.4795545747621313,N/A
6,88,20.577651515151775,22,62,1.035051653857746,1.067058386643669,0.8529404604211444,1.1454125708730987,0.053279593959486955,0.04230168835681149,0.011496194042672114,0.05498641851477144,0.5076591332484537,N/A
7,67,23.001492537313716,16,37,1.051513857320768,1.0616870797275553,0.8284754253241335,1.1444292084096497,0.04928472295205206,0.045476802259014515,0.008928397095672301,0.05633561212003626,0.5242770911293202,N/A
8,49,22.946258503401637,12,30,1.0326284365547056,1.0732769835534581,0.8126552846900342,1.1939969404471793,0.04388096495919841,0.04888651861075172,0.007555380072838076,0.0560280488887274,0.5414189628696016,N/A
9,39,23.99145299145327,8,18,1.0227414681735318,1.0505146430600691,0.8028823571986018,1.242751706642845,0.04181120692274324,0.046340613360275125,0.005430984954521047,0.04943069023712606,0.5506838850707149,N/A
10,28,23.032142857143125,6,17,1.0056788469580817,1.0827744490906128,0.813997497986563,1.2676742819638922,0.036695993451257895,0.03564789171553986,0.006117804281079153,0.04868143122464498,0.54973593675067,N/A
11,20,20.525000000000233,6,14,0.9283416053661947,1.0736409016478188,0.8079339579356987,1.261830155523786,0.02952205142259167,0.019022135821095645,0.0038472019664120144,0.04300150746730819,0.5386269724119468,N/A
