Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Avg_Fitness,Disaster,Recovery_Rate
1,40,0.03333333333333333,0,0,1.0530870887428159,1.0846017528633078,1.0237005203920566,1.156996516531928,0.4291209903037208,N/A,1
2,43,11.224806201550358,3,0,1.0606209944350184,1.089519850717308,1.0270377774212516,1.1585687861285339,0.4295472804111215,N/A,2
3,52,24.69358974359018,11,2,1.0462180964099566,1.0872764934872556,1.0197986815652083,1.1603479322982908,0.4306526483102913,N/A,3
