Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Var_Vision,Var_Speed,Var_Metabolism,Var_Memory,Avg_Fitness,Disaster
1,60,0.03333333333333333,0,0,1.0636711493306785,1.0767091836439409,0.9871552418825423,1.139072926765421,0.04326741057320664,0.041234390088466286,0.031126412641861792,0.0577844533033413,0.4429500205034957,N/A
2,77,9.376623376623352,17,0,1.0471861760016528,1.086316885343296,0.9830281304991811,1.127946011703082,0.04130942479261245,0.041777182530497954,0.029576045891777675,0.05916855581695047,0.4423676829935502,N/A
3,104,17.630769230769427,27,0,1.0532658401371167,1.0948288363718521,0.9506542170860774,1.1358098000237782,0.04280673995716861,0.04410958050588186,0.03191636357598727,0.06403148584677729,0.4605816945160835,N/A
4,92,21.72173913043503,22,34,1.054466615523991,1.076021474098344,0.9225645826283781,1.1435564792472406,0.04142550400998704,0.04750312447290226,0.03072756402334008,0.06823525518949532,0.4731801806282009,N/A
5,72,20.886574074074346,19,39,1.0529192928173166,1.0524390182807921,0.8245203730175227,1.165237200770862,0.04400313585411673,0.05229300351531034,0.013592661306900448,0.07888379824023933,0.5288885706809114,N/A
6,64,20.44375000000022,19,27,1.0578102728278307,1.0482821779372693,0.7985445652888631,1.1797220651242106,0.04565537069526845,0.05179104721093486,0.011234823685916896,0.08512063638221158,0.5486338786365602,N/A
7,57,18.101754385965098,24,31,1.0349919138935826,1.0485471433834128,0.7677399928876684,1.2150644123515653,0.04771510193444957,0.06041718193963984,0.005803545879910912,0.08163251206748921,0.5728681585235929,N/A
8,54,18.329012345679217,24,27,1.0436050378166444,1.0719016445471896,0.7489785232773635,1.25951695956803,0.05039597334490784,0.06572096673004306,0.0047266539008799175,0.06787851699892837,0.6008225046139749,N/A
9,55,19.28000000000023,18,17,1.0283780683455332,1.0777634514046206,0.735034897572457,1.316538283240559,0.050771041483630125,0.06802370901931648,0.0031102101428499133,0.04317899577513523,0.6208648168578179,N/A
10,62,18.844086021505568,23,16,1.0720259655756479,1.0684337253311107,0.7246183584921423,1.353018666928054,0.054313349176001544,0.06686964312776962,0.0022778026433655746,0.02964445742935354,0.6428171587416744,N/A
11,63,15.550793650793805,26,25,1.0627695147385976,1.0760019300654045,0.713047275841148,1.368460084978512,0.05813876430212429,0.054184293138175244,0.0009495595115163891,0.019367375477622087,0.6558202891751133,N/A
12,83,16.71767068273111,37,17,1.0963222348145472,1.0581727103982104,0.7112831659011312,1.3443994031854218,0.05258439104064873,0.05480959509481252,0.0008372194674329117,0.027147398134977824,0.6558839978478236,N/A
13,102,16.129411764706038,46,27,1.1267244107136987,1.0309344744182212,0.7111422138240848,1.3429668573863496,0.043254111297847474,0.05947281275172288,0.0008166051001419234,0.026114418295178007,0.6563386196588461,N/A
14,128,15.544791666666821,55,29,1.106494842050382,1.0198480080838663,0.7151460622495993,1.3435423616310167,0.03608516423330221,0.054555906932162945,0.0017496316451010056,0.022771751044165366,0.6469326840916424,N/A
15,157,15.902972399150897,63,34,1.1129083274650906,1.0083614802469547,0.7208249707124735,1.3434053205145864,0.03368457035066067,0.05611396151401872,0.0032387762720900055,0.01921592858569069,0.6408721985684631,N/A
16,199,15.08994974874387,89,47,1.1014673272549784,1.0031974440345364,0.7221600678302453,1.34362557942276,0.03330902557714791,0.05486355607178203,0.0039564988679313745,0.020672703942894315,0.6366622404684288,N/A
17,256,15.100130208333479,115,58,1.0958423451015689,1.0059509098993458,0.7218134235280289,1.3428152092298535,0.03818817144352708,0.055171286095505416,0.0036284625104222165,0.02225715917978515,0.6362878738376192,N/A
18,48,10.220833333333308,77,285,1.1408274725601375,1.0056175311731812,0.7223726183524222,1.3162208075632351,0.03323784585068716,0.05648723471530869,0.0041980203651845035,0.01895374634006153,0.6391282879638408,Fungus Takeover
19,100,13.940000000000127,52,0,1.1479228073071028,1.0135936067360134,0.7194941999241269,1.3109551327580022,0.03194896118518523,0.05678404435502351,0.0034117915972934347,0.018382085315427992,0.6435023469111684,N/A
20,126,15.381481481481607,56,30,1.1422441891400639,1.0423089136094048,0.7222908742581844,1.306982275012013,0.03683544664195417,0.050970151671336165,0.003276072436306587,0.021823172521393285,0.6445298798026763,N/A
21,165,15.680404040404191,72,33,1.1407361610601465,1.0492175140901459,0.7230441351126,1.3081371769522154,0.04186613324591042,0.05352905917814225,0.003065026256267706,0.024548149400102814,0.645067280078322,N/A
22,215,14.947596899224944,99,49,1.1434890217287739,1.061713902069261,0.7313182570652021,1.3075946068430178,0.04843693283808261,0.05357637631642759,0.0044769790645516555,0.0261075776336332,0.640450309506925,N/A
23,281,15.346026097271801,121,55,1.1331425187657316,1.0826482830267437,0.7329016149526841,1.3125624055252367,0.05366608295057007,0.05484139663304233,0.005533754323515794,0.024791361688449153,0.6418966539450185,N/A
24,52,9.962820512820487,44,273,1.1075065600226266,1.1591466896761327,0.7456142192640856,1.332283246553692,0.062334357788774164,0.053975211781022034,0.006983779657753314,0.023002672324364846,0.6435743674174328,Drought
25,105,14.173968253968397,53,0,1.1124248012962819,1.1465354150385947,0.745223002234769,1.3186205116260563,0.05932101452192342,0.057736379895709004,0.007114909754967066,0.023161153571046367,0.6400913046130731,N/A
26,120,14.377500000000108,51,36,1.149827307022072,1.166090874914721,0.7475641276343168,1.3017590401153234,0.0576819853944169,0.05972626324386275,0.0077773089410172035,0.023153346012363258,0.6452382412552504,N/A
27,163,15.857873210634121,67,24,1.1398156602112017,1.1425356530051882,0.7514146657679435,1.300346183906687,0.06079490302000091,0.06426918026891688,0.007188456065948184,0.021965948397498245,0.6357248818509676,N/A
28,188,14.944858156028504,81,56,1.1507908630333066,1.154067593062348,0.7512567880700469,1.2920938991780122,0.060591362878803644,0.06395456343530073,0.006111821549833306,0.022965030323910306,0.6383884378627473,N/A
29,246,15.974254742547593,102,44,1.1573511626717845,1.1451744685285639,0.7554897097107874,1.2896506139068873,0.05691526545516931,0.06318461621792838,0.006818740126452294,0.023963398547369334,0.6339687047019031,N/A
30,47,10.44893617021274,123,322,1.1176435842687333,1.1308236733761547,0.7417808638822235,1.272697334112841,0.06053698061207914,0.06658782338486739,0.004303722160546148,0.029655844657058113,0.6329209003548886,Banana Peel Pandemic
