Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Var_Vision,Var_Speed,Var_Metabolism,Var_Memory,Avg_Fitness,Disaster
1,100,0.03333333333333333,0,0,1.0642560824120406,1.0789102835934608,1.0028453224227925,1.085435157071864,0.03987667669652511,0.040044780076087146,0.029218658173205788,0.05306082383180501,0.4292588233218031,N/A
2,126,9.550264550264524,26,0,1.0640068888536578,1.0809512887887491,1.0087086398176461,1.0941186628523845,0.04154149003782138,0.04323026042321095,0.02992624474830315,0.055681236801860115,0.42814832253647267,N/A
3,182,17.249633699633886,56,0,1.0666314927549385,1.0604234850834553,0.9824643215845847,1.0796618512142493,0.04192982276712329,0.04486620931708302,0.028867288470307315,0.05305458329977479,0.4351936599428715,N/A
4,193,22.68272884283273,45,34,1.0450531928899007,1.0474148760717592,0.9504721088405836,1.081753913699144,0.04055361989656161,0.046063474784635995,0.02797758461948631,0.05204693483966549,0.44528355303805417,N/A
5,150,22.353777777778067,33,76,1.0548246037311029,1.0201005333078852,0.9207294397516095,1.0732967622124212,0.04323476526843175,0.04487656419332926,0.021984512195798233,0.05127282308114995,0.45590257221864194,N/A
6,125,23.12373333333358,32,57,1.0739158417733474,0.9839657239374023,0.8892778391853206,1.0620281957520976,0.037932503852368384,0.04429166190396917,0.01864377843098158,0.05017525307873548,0.4677817773758295,N/A
7,102,22.364705882353174,27,50,1.0853713600929569,0.9916674472577884,0.8803517492580522,1.0626437513926128,0.03759696117914468,0.0478303985232541,0.0157090188417133,0.04722604429356879,0.4755194063266094,N/A
8,91,23.26336996337021,28,39,1.078285648140858,0.9924831137927065,0.8623366775219892,1.063383096873654,0.04582465759586708,0.04738767866869377,0.013427910785081022,0.044035115586977945,0.48459833079171466,N/A
9,72,24.275000000000254,15,34,1.0911571580567823,1.0028501088105708,0.8509870671193505,1.0993155345135923,0.046696345157128664,0.04522308582033215,0.013548912920982724,0.03763564865027321,0.5003323669286087,N/A
10,59,24.14632768361606,13,26,1.0968231492482696,1.0096432137554137,0.8278864855709605,1.1053322300274142,0.04635059663629664,0.047588616362554396,0.011568331731754382,0.03372030857144872,0.5172687558836115,N/A
11,49,25.605442176871,8,18,1.1277158546583046,0.9885592150768194,0.81494239807025,1.0974075477754954,0.04439007931071239,0.053834941750714065,0.01032295486901429,0.026952450617862122,0.5257930090307384,N/A
12,32,26.23750000000028,8,25,1.189443358962774,0.9308645683716438,0.7930974744694865,1.0857700500092056,0.025500987964608098,0.053291820293009724,0.002763844785300459,0.028004106277002044,0.5389968792067602,N/A
13,28,29.194047619047815,5,9,1.2140107961514908,0.8882749319866468,0.7903706065097946,1.0524125215076432,0.008999719820745725,0.050586880830021996,0.0012846244944653255,0.02128975815842334,0.5321888615564191,N/A
