Generation,Population,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Avg_Fitness,Disaster,Recovery_Rate
1,40,0.03333333333333333,0,0,1.0208667403126295,1.0748365639371817,1.0082943689972512,1.1176575397795525,0.4249236390790719,N/A,1
2,42,11.46031746031743,2,0,1.0210917315412726,1.081151165352892,1.0079962907188065,1.106147136685903,0.4243917777769005,N/A,2
3,63,19.35555555555579,21,0,1.0053515238103452,1.0624541202846507,0.994717771787323,1.1043247103616225,0.4251966999318664,N/A,3
4,34,23.180392156863064,9,38,1.0058105046285823,1.0262649800338677,0.9448033625153361,1.13168953393732,0.4464795030896764,N/A,4
5,7,24.34285714285756,2,29,1.1085294107698291,0.9773264240863491,0.7788122967075334,1.0654600650760389,0.5395079855577622,N/A,5
